assay	analysis_source	contrast	feature_id	log2_fold_change	raw_p_value	BH_FDR	direction	nominal_discovery	FDR_significant	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation	mean_CPM_vehicle	mean_CPM_treatment	mean_log2_CPM_plus_1_vehicle	mean_log2_CPM_plus_1_treatment	V_A	V_B	V_C	IL4_A	IL4_B	IL4_C	label_for_plot
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-549a-3p	1.01519313655777	0.287997680295836	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.941423609	10.0025208138333	2.26967327652176	3.28486641307953	3.0416087447	1.4476042667	10.3350578156	7.9731533143	4.5956989275	17.4387101997	hsa-miR-549a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-2277-3p	-0.805866489774213	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.4476042667	0	0.805866489774213	0	0	4.3428128001	0	0	0	0	hsa-miR-2277-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6859-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-6859-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-29c-5p	-0.21051944342955	0.473448952943992	0.752572754948171	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	136.695873279867	119.861330254067	7.09423704913718	6.88371760570763	133.8307847655	117.255945604	159.0008894701	140.8590418861	133.2752688977	85.4496799784	hsa-miR-29c-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6821-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-6821-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3661	-0.825236965578932	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.52080437233333	0	0.825236965578932	0	4.562413117	0	0	0	0	0	hsa-miR-3661
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6786-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-6786-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6857-3p	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-6857-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6505-3p	-0.186238999604637	0.834220886373674	0.930549082894401	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01386958156667	0.58129034	0.67164322191825	0.485404222313613	3.0416087447	0	0	0	0	1.74387102	hsa-miR-6505-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-589-5p	-0.684242765146259	0.222528535354736	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	30.4876470443	20.1077654203333	4.97022373286608	4.28598096771982	28.8952830744	34.7425024012	27.8251556573	15.9463066286	32.1698924926	12.2070971398	hsa-miR-589-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-146b-5p	-0.0153815157778485	0.89558549588943	0.953056222898378	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3147.76990468433	3098.75508364603	11.6131346069181	11.5977530911403	3032.4839184363	2821.3807158297	3589.445079787	3098.8989214952	3159.5430126615	3037.8233167814	hsa-miR-146b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-146a-5p	-0.080195016723609	0.676557812750788	0.873109896255419	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	13077.820951371	12381.4964069921	13.6645902396038	13.5843952228802	15290.1671594576	11579.3865294621	12363.9091651934	12940.4278291253	13913.4785030295	10290.5828888214	hsa-miR-146a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4524a-3p	-0.711785912588931	0.200854403309393	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.747536238033333	0	0.711785912588931	0	0	1.4476042667	0.7950044474	0	0	0	hsa-miR-4524a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-769-5p	0.192510238068207	0.0926119026270639	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	112.014487131233	127.9618946341	6.81692408953604	7.00943432760425	123.1851541591	107.122715737	105.7355914976	126.2415941432	135.5731183615	122.0709713976	hsa-miR-769-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-143-3p	0.514854070786354	0.0930638976866856	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	9178.62187186007	12929.7106371849	13.14241518675	13.6572692575364	8837.3942076396	7403.0482199862	11295.4231879544	13017.501644497	13536.6311909738	12234.9990760839	hsa-miR-143-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1233-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-1233-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-339-3p	-0.331880106697182	0.365791643189906	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	52.2467925406333	42.6043555109333	5.72626240128774	5.39438229459056	59.3113705211	52.1137536018	45.315253499	53.1543554287	27.574193565	47.0845175391	hsa-miR-339-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-610	0.461488523872083	0.500428551737692	0.771614181033681	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	1.0242433019	0.430456773071619	0.891945296943702	0	1.4476042667	0	1.3288588857	0	1.74387102	hsa-miR-610
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-5004-5p	0.485404222313613	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.58129034	0	0.485404222313613	0	0	0	0	0	1.74387102	hsa-miR-5004-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3679-5p	-0.644040155118148	0.481369902556077	0.757852932030533	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	9.33629688013333	4.34633606753333	2.9832426530093	2.33920249789115	4.562413117	20.266459734	3.1800177894	2.6577177714	6.8935483913	3.4877420399	hsa-miR-3679-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3605-5p	-0.981958881086305	0.331600513414771	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.53401749856667	2.50982084123333	2.43566928131604	1.45371040022974	3.0416087447	5.7904170669	4.7700266841	0	2.2978494638	5.2316130599	hsa-miR-3605-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1827	-0.725957193452202	0.203408229473114	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.771936273233333	0	0.725957193452202	0	1.5208043723	0	0.7950044474	0	0	0	hsa-miR-1827
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-5008-5p	-0.485347152501951	0.653447694192742	0.860929682334854	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.80887402893333	1.32885888573333	1.25803039532618	0.772683242824224	3.0416087447	0	2.3850133421	3.9865766572	0	0	hsa-miR-5008-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4510	0.485404222313613	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.58129034	0	0.485404222313613	0	0	0	0	0	1.74387102	hsa-miR-4510
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6130	0.125211935112778	0.814010498365644	0.922507172387301	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.4429529619	0.281329139517312	0.40654107463009	0	0	0.7950044474	1.3288588857	0	0	hsa-miR-6130
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-423-5p	-0.452379194758771	0.184007347759537	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	624.286541610733	462.655480319	9.27350447374049	8.82112527898171	637.2170320084	725.2497376248	510.392855199	458.4563155728	340.0817206356	589.4284047486	hsa-miR-423-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-let-7e-5p	-0.334821004613802	0.00316046698293546	0.71519809890531	down	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	16967.554719703	13449.987668617	14.0495067717288	13.714685767115	16108.3599117739	17681.0385136705	17113.2657336646	13246.0653728405	13051.7849541218	14052.1126788888	hsa-let-7e-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-98-5p	-0.430469282525539	0.0727396352178942	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	944.107375132367	696.451981776133	9.87082418310773	9.44035490058219	1082.8127131026	972.7900672332	776.7193450613	761.4361415166	712.3333337637	615.5864700481	hsa-miR-98-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-let-7f-5p	-0.255728721217313	0.1048657552396	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	81093.2427522299	67660.2488561183	16.3017411352103	16.046012413993	87929.8671996738	83874.1912135311	71475.6698434847	68081.4272920082	67062.7365996556	67836.582676691	hsa-let-7f-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-let-7a-5p	-0.275115210317818	0.136155535592442	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	128153.662884325	105267.475641723	16.9585364729325	16.6834212626147	137313.426778141	138625.479789268	108522.082085566	107080.77787007	102307.151674712	106414.497380386	hsa-let-7a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-let-7c-5p	0.174787630459974	0.532936111407609	0.795009641455129	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1005.5298284556	1107.47995817427	9.93949458308444	10.1142822135444	1142.1240836237	1165.3214347065	709.1439670366	1105.6105929177	1093.7763447468	1123.0529368583	hsa-let-7c-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-let-7b-5p	-0.168314759035209	0.300494225048761	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	22714.4135598	20085.0074489998	14.4613452996937	14.2930305406585	24448.4510896599	24651.2530579086	19043.5365318314	20259.782571662	19159.4688287795	20835.7709465579	hsa-let-7b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-let-7g-5p	-0.164065273553426	0.0155050095902436	0.71519809890531	down	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	11248.7807406587	10041.2813073517	13.4572082885766	13.2931430150232	11006.0612425895	11120.4959769131	11619.7850024734	10132.5490036024	10356.4075331385	9634.8873853141	hsa-let-7g-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-let-7i-5p	-0.297378197633014	0.0124937467342794	0.71519809890531	down	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	36831.6803783252	29959.1486393616	15.1668234393378	14.8694452417047	39512.0183976396	35346.1533804071	35636.8693569289	31322.5327952672	30290.251631203	28264.6614916146	hsa-let-7i-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-496	-0.0619529746911813	0.964343982517912	0.981106607980902	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.7515507717	7.49332890406667	2.4573101673702	2.39535719267902	3.0416087447	7.2380213336	3.9750222368	13.2885888572	9.191397855	0	hsa-miR-496
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-5702	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-5702
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1236-5p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-1236-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-574-5p	-0.115733468739613	0.48880725801786	0.76270942773751	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1152.397526293	1054.08686395837	10.1583829524586	10.042649483719	1002.2100813689	1373.7764491136	1081.2060483965	1032.5233542032	1036.330108153	1093.4071295189	hsa-miR-574-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-190a-5p	0.786941555715846	0.0852968668282233	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	80.8380236254	135.878537361667	6.30811911208497	7.09506066780082	111.0187191805	69.4850048024	62.0103468933	134.2147474576	128.6795699702	144.7412946572	hsa-miR-190a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-190b-5p	0.179425207069559	0.698414006408924	0.886380020888876	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	13.0918573042667	13.8138886445667	3.7017617825099	3.88118698957946	9.124826234	8.6856256003	21.4651200785	11.9597299715	13.7870967825	15.6948391797	hsa-miR-190b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3682-3p	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-3682-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-509-3p	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-509-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-508-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-508-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-219a-5p	0.63886103512875	0.506191174129326	0.773671610228386	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.31648422543333	9.28352202723333	2.38244366249952	3.02130469762827	3.0416087447	4.3428128001	5.5650311315	14.6174477429	11.4892473188	1.74387102	hsa-miR-219a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548g-5p	0.40654107463009	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.4429529619	0	0.40654107463009	0	0	0	1.3288588857	0	0	hsa-miR-548g-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4660	-0.586387173407926	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.795004447366667	0	0.586387173407926	0	0	0	2.3850133421	0	0	0	hsa-miR-4660
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1286	0.292512709115732	0.679182974574567	0.873109896255419	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.765949821266667	0.281329139517312	0.573841848633043	0	0	0.7950044474	0	2.2978494638	0	hsa-miR-1286
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6797-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-6797-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4641	-0.67164322191825	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01386958156667	0	0.67164322191825	0	3.0416087447	0	0	0	0	0	hsa-miR-4641
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-5699-5p	-0.528258146356825	0.555708151269333	0.809002632923718	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.49640433713333	0.765949821266667	1.10209999498987	0.573841848633043	3.0416087447	1.4476042667	0	0	2.2978494638	0	hsa-miR-5699-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-7976	0.23898608774438	0.828764978582105	0.928627425325669	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.0033391279	2.4914395657	1.25569373865055	1.49467982639493	4.562413117	1.4476042667	0	3.9865766572	0	3.4877420399	hsa-miR-7976
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6799-3p	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-6799-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3173-5p	-0.188853081253938	0.856545601541086	0.934482984805595	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	7.8122321072	6.64418553126667	2.82991989338499	2.64106681213105	1.5208043723	11.5808341337	10.3350578156	2.6577177714	13.7870967825	3.4877420399	hsa-miR-3173-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4632-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4632-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-24-2-5p	-1.30147275507087	0.153581152329685	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.38702060886667	1.0242433019	2.19341805201457	0.891945296943702	1.5208043723	2.8952085334	8.7450489209	1.3288588857	0	1.74387102	hsa-miR-24-2-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-24-1-5p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-24-1-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6791-3p	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-6791-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6781-3p	-0.586387173407926	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.795004447366667	0	0.586387173407926	0	0	0	2.3850133421	0	0	0	hsa-miR-6781-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-214-5p	0.221921051307155	0.617867092175346	0.843511888970432	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	36.9563958268	42.1531008598	5.17058122634833	5.39250227765548	33.4576961914	53.5613578685	23.8501334205	53.1543554287	43.6591398113	29.6458073394	hsa-miR-214-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-744-5p	-0.30821621796735	0.00365053385517226	0.71519809890531	down	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	157.445006273667	126.918641125267	7.30691244431126	6.99869622634391	152.0804372335	154.8936565386	165.3609250489	123.5838763718	126.3817205065	130.7903264975	hsa-miR-744-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6854-3p	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-6854-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-31-3p	0.502106291638483	0.131663917011492	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	197.9867905951	284.5234839981	7.62318251776105	8.12528880939954	199.2253727759	230.1690784079	164.5659206015	264.442918258	367.6559142006	221.4716195357	hsa-miR-31-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3934-3p	-0.586387173407926	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.795004447366667	0	0.586387173407926	0	0	0	2.3850133421	0	0	0	hsa-miR-3934-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1287-5p	-0.467277113540016	0.20803131161605	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	31.2115184297667	22.6360764343333	4.98832450099431	4.5210473874543	38.0201093084	24.6092725342	31.0051734467	29.2348954858	22.9784946375	15.6948391797	hsa-miR-1287-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4999-5p	-1.37080946851585	0.21684181221929	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.83528133093333	1.32885888573333	2.14349271134008	0.772683242824224	6.0832174893	1.4476042667	3.9750222368	3.9865766572	0	0	hsa-miR-4999-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4804-3p	0.383478059877197	0.710116287015764	0.888761893812182	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	1.5318996425	0.444628053934891	0.828106113812088	1.5208043723	0	0	0	4.5956989275	0	hsa-miR-4804-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-147b-5p	-1.3236298417559	0.265949600721768	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.3758147495	0.4429529619	1.73017091638598	0.40654107463009	4.562413117	0	5.5650311315	1.3288588857	0	0	hsa-miR-147b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-7-5p	0.0200266002945675	0.914336038918836	0.960680421039326	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1866.87921703927	1869.98147471057	10.849271052	10.8692976522946	2028.7530326951	2101.9213952718	1469.9632231509	1825.852108977	1916.4064527707	1867.685862384	hsa-miR-7-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1-3p	0.0178001029642789	0.985489200883447	0.991467901798817	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.7600739585	1.91014922573333	1.24028736217356	1.25808746513784	0	2.8952085334	2.3850133421	3.9865766572	0	1.74387102	hsa-miR-1-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-184	-0.935229328282943	0.241477406480912	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.2300709936	0	0.935229328282943	0	0	2.8952085334	0.7950044474	0	0	0	hsa-miR-184
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4306	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4306
