feature_id	IL4_direction	IL4_nominal	IL4_FDR_significant	IL4_log2FC	IL4_P	IL4_FDR	IL13_direction	IL13_nominal	IL13_FDR_significant	IL13_log2FC	IL13_P	IL13_FDR
hsa-miR-3157-3p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-874-3p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	up	FALSE	FALSE	1.11487891623451	0.328966190487121	0.753091701676768
hsa-miR-6514-3p	up	FALSE	FALSE	0.186296069416298	0.85769382742387	0.934482984805595	up	FALSE	FALSE	0.853052009777738	0.506288481682131	0.814093270698679
hsa-let-7i-3p	up	FALSE	FALSE	0.185299994456711	0.705611088488741	0.888712700058605	up	FALSE	FALSE	0.516371110739173	0.24813553465901	0.753091701676768
hsa-miR-1270	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-432-3p	down	FALSE	FALSE	-0.842859330260774	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.488576484332922	0.634117936574728	0.903424468661418
hsa-miR-328-3p	down	FALSE	FALSE	-0.689156870220468	0.226597868764669	0.71519809890531	down	FALSE	FALSE	-0.068086713787844	0.863096220819248	0.971361552309387
hsa-miR-4730	up	FALSE	FALSE	0.573841848633043	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-6770-3p	down	FALSE	FALSE	-0.102309272989553	0.897283695294524	0.95384324446373	down	FALSE	FALSE	-0.725957193452202	0.203408229473114	0.753091701676768
hsa-miR-6788-5p	down	FALSE	FALSE	-0.653900188765632	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.653900188765632	0.422649730810374	0.753091701676768
hsa-miR-30c-2-3p	up	FALSE	FALSE	0.254854502503711	0.201314688140983	0.71519809890531	up	FALSE	FALSE	0.126349531034019	0.473129788152984	0.793057343320684
hsa-miR-30c-1-3p	up	FALSE	FALSE	0.170611051405584	0.794501126613622	0.922507172387301	down	FALSE	FALSE	-0.0403233379456758	0.909722227556328	0.972857097713563
hsa-miR-1273h-5p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	up	FALSE	FALSE	1.01738688798381	0.059228720967167	0.753091701676768
hsa-miR-30b-3p	down	FALSE	FALSE	-0.497436403870959	0.427037643628134	0.718955085296098	down	FALSE	FALSE	-0.724257166359081	0.263858852476298	0.753091701676768
hsa-miR-769-3p	down	FALSE	FALSE	-0.811965120598466	0.399569797506883	0.71519809890531	down	FALSE	FALSE	-0.0589443882591794	0.897266252136183	0.972857097713563
hsa-miR-6724-5p	up	FALSE	FALSE	0.434616798401059	0.656467904703925	0.862860720185477	down	FALSE	FALSE	-0.08206055084537	0.930264388846557	0.977903786274147
hsa-miR-3150a-3p	up	FALSE	FALSE	1.10905214277626	0.189773683643176	0.71519809890531	up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-6763-5p	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-3170	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-6736-5p	down	FALSE	FALSE	-1.03101522734282	0.191113534893045	0.71519809890531	down	FALSE	FALSE	-0.698204424401986	0.337799087280507	0.753091701676768
hsa-miR-29b-2-5p	down	FALSE	FALSE	-0.470396346250955	0.581386863888218	0.829763021344111	up	FALSE	FALSE	0.478477548688207	0.40795671446424	0.753091701676768
hsa-let-7c-3p	up	FALSE	FALSE	0.711883334366572	0.128268585568213	0.71519809890531	up	FALSE	FALSE	1.20823060048051	0.0520393231791956	0.753091701676768
hsa-let-7a-2-3p	up	FALSE	FALSE	0.05845386036252	0.759798059956412	0.902838259180939	down	FALSE	FALSE	-0.135898841117998	0.668413915027899	0.916516159024411
hsa-let-7g-3p	up	FALSE	FALSE	0.41298746076331	0.461149824456719	0.748522145733174	up	FALSE	FALSE	0.333013596929357	0.477820808001191	0.796435819249076
hsa-miR-675-3p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-676-3p	down	TRUE	FALSE	-2.19949905813104	0.0259290686344127	0.71519809890531	down	FALSE	FALSE	-0.738019215454664	0.285402384485505	0.753091701676768
hsa-miR-210-3p	up	FALSE	FALSE	0.440809948674012	0.148879323522862	0.71519809890531	up	FALSE	FALSE	0.331608545867976	0.232668687421074	0.753091701676768
hsa-miR-744-3p	down	FALSE	FALSE	-0.1092107874996	0.903552437525732	0.955703376158495	up	FALSE	FALSE	0.643425047962182	0.374506912012236	0.753091701676768
hsa-miR-374b-3p	down	FALSE	FALSE	-0.0300328209001997	0.908043226009299	0.95710064605853	down	FALSE	FALSE	-0.416039470941605	0.0611695717974411	0.753091701676768
hsa-miR-374a-3p	up	FALSE	FALSE	0.371284353855286	0.25530068631651	0.71519809890531	up	FALSE	FALSE	0.34217276016666	0.229936825437005	0.753091701676768
hsa-miR-491-3p	up	FALSE	FALSE	0.0859297633589116	0.825270983379828	0.926592940330686	down	FALSE	FALSE	-0.296177878099589	0.668656893028345	0.916516159024411
hsa-miR-3679-3p	up	FALSE	FALSE	0.402580464748594	0.619758838750033	0.843511888970432	up	FALSE	FALSE	0.980383123126464	0.403147737994825	0.753091701676768
hsa-miR-4762-3p	up	FALSE	FALSE	0.40654107463009	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-1271-5p	up	FALSE	FALSE	0.31618278162291	0.540948350123944	0.800957750555542	up	FALSE	FALSE	0.643739814302098	0.108963514121665	0.753091701676768
hsa-miR-887-5p	down	FALSE	FALSE	-0.586387173407926	0.422649730810374	0.71519809890531	up	FALSE	FALSE	1.35992993712544	0.132526142792138	0.753091701676768
hsa-miR-659-3p	up	FALSE	FALSE	0.485404222313613	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.872336501363795	0.422649730810374	0.753091701676768
hsa-miR-30d-3p	down	FALSE	FALSE	-0.191768448568637	0.31056853182832	0.71519809890531	down	TRUE	FALSE	-0.526472945165976	0.00358391952183999	0.753091701676768
hsa-miR-30e-3p	down	FALSE	FALSE	-0.186985171877811	0.429166672858256	0.720900438986339	down	FALSE	FALSE	-0.170647103922878	0.337515504233112	0.753091701676768
hsa-miR-30a-3p	down	TRUE	FALSE	-0.329624572691753	0.0365173387091099	0.71519809890531	down	TRUE	FALSE	-0.304442182702548	0.0481441100339849	0.753091701676768
hsa-miR-6885-3p	down	FALSE	FALSE	-0.725957193452202	0.203408229473114	0.71519809890531	up	FALSE	FALSE	0.00397646637389637	0.994444295758161	0.997293706347726
hsa-miR-129-5p	up	FALSE	FALSE	1.23378706613143	0.240819587332791	0.71519809890531	up	FALSE	FALSE	0.408930066237895	0.674917581612894	0.916516159024411
hsa-miR-12136	up	FALSE	FALSE	0.108989821655586	0.746652123847521	0.902838259180939	down	FALSE	FALSE	-0.262966766099869	0.489332754617754	0.799572602917683
hsa-miR-4668-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-3662	up	FALSE	FALSE	0.575263980006083	0.682307644582575	0.875815979617811	up	FALSE	FALSE	0.34913972607248	0.692456272926844	0.916516159024411
hsa-miR-548aq-5p	down	FALSE	FALSE	-0.264461203433832	0.749025125106681	0.902838259180939	up	FALSE	FALSE	0.397880039926759	0.478415728579054	0.796435819249076
hsa-miR-337-5p	down	FALSE	FALSE	-0.0704889150734953	0.747840556107689	0.902838259180939	down	FALSE	FALSE	-0.0303604423432766	0.907288964644723	0.972857097713563
hsa-miR-4511	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.354282845927852	0.422649730810374	0.753091701676768
hsa-miR-495-5p	up	FALSE	FALSE	0.378352610504674	0.647071241621052	0.857802760191473	down	FALSE	FALSE	-0.238098333161501	0.761822640342503	0.94052509968353
hsa-miR-382-5p	down	FALSE	FALSE	-0.114615698155424	0.686302690144369	0.877726448192348	down	FALSE	FALSE	-0.347352331980755	0.353077120091638	0.753091701676768
hsa-miR-5583-3p	up	FALSE	FALSE	0.276937785077043	0.812749780544924	0.922507172387301	down	FALSE	FALSE	-0.847741585166509	0.343758128270818	0.753091701676768
hsa-miR-409-3p	up	FALSE	FALSE	0.0526003027516655	0.743674169625518	0.902838259180939	down	FALSE	FALSE	-0.127599462539381	0.653457464132682	0.916516159024411
hsa-miR-10523-5p	down	FALSE	FALSE	-0.57687876191772	0.627876449120126	0.845613624977584	up	FALSE	FALSE	0.0757558075221818	0.946602147201239	0.981176954157257
hsa-miR-625-3p	down	TRUE	FALSE	-0.616515995312088	0.0386575799820798	0.71519809890531	down	TRUE	FALSE	-0.377775514427379	0.0493816659527679	0.753091701676768
hsa-miR-3654	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.607537167420662	0.352938461014198	0.753091701676768
hsa-miR-4463	down	FALSE	FALSE	-0.725957193452202	0.203408229473114	0.71519809890531	down	FALSE	FALSE	-0.0600745354531446	0.942512982580416	0.977903786274147
hsa-miR-2278	down	FALSE	FALSE	-0.647538165692552	0.476605029782233	0.752572754948171	up	FALSE	FALSE	0.178945668906067	0.838086418976702	0.959640937759582
hsa-miR-6859-5p	down	FALSE	FALSE	-0.805866489774213	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.805866489774213	0.422649730810374	0.753091701676768
hsa-miR-590-5p	up	FALSE	FALSE	0.704413115040562	0.264887157864393	0.71519809890531	up	FALSE	FALSE	0.785090520988893	0.219328374786532	0.753091701676768
hsa-miR-3929	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.753091701676768
hsa-miR-3141	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-296-3p	down	FALSE	FALSE	-0.47063753871651	0.380372487405121	0.71519809890531	down	FALSE	FALSE	-0.0929815008092021	0.659988474958791	0.916516159024411
hsa-miR-4748	down	FALSE	FALSE	-0.653900188765632	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.653900188765632	0.422649730810374	0.753091701676768
hsa-miR-329-5p	up	FALSE	FALSE	0.45509012359678	0.644298777069384	0.855910925479355	up	FALSE	FALSE	0.519490083030194	0.632462610187577	0.902290408555646
hsa-miR-1296-3p	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-3168	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.513976408501653	0.495295896408659	0.803803232193342
hsa-miR-6866-3p	up	FALSE	FALSE	1.02115909164185	0.138202153754422	0.71519809890531	up	FALSE	FALSE	0.111427450062251	0.883562705679803	0.972857097713563
hsa-miR-1285-5p	down	FALSE	FALSE	-0.894453159904221	0.21021241830904	0.71519809890531	down	FALSE	FALSE	-0.0451626503169122	0.957719185356556	0.983958067147146
hsa-miR-556-5p	down	FALSE	FALSE	-1.10209999498987	0.202379901068413	0.71519809890531	down	FALSE	FALSE	-1.10209999498987	0.202379901068413	0.753091701676768
hsa-miR-1322	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-4787-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-758-5p	down	FALSE	FALSE	-0.711785912588931	0.200854403309393	0.71519809890531	down	FALSE	FALSE	-0.357503066661079	0.528592585438039	0.828586933325599
hsa-miR-330-3p	down	FALSE	FALSE	-0.580639615110902	0.196758094112146	0.71519809890531	down	FALSE	FALSE	-0.683505911726467	0.147242615595684	0.753091701676768
hsa-miR-4690-3p	up	FALSE	FALSE	0.129213794698152	0.867888746529152	0.939649376327158	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-3129-5p	down	FALSE	FALSE	-0.0129120546465935	0.992124666326019	0.995125043341118	up	FALSE	FALSE	0.569447112751878	0.536425485971597	0.828586933325599
hsa-miR-455-3p	up	FALSE	FALSE	0.0386818090347125	0.8932528120641	0.952611519832561	up	FALSE	FALSE	0.302391106203507	0.307976485318045	0.753091701676768
hsa-miR-186-3p	down	FALSE	FALSE	-0.352909784166166	0.492147532129619	0.765135616357767	up	FALSE	FALSE	0.10905488526558	0.861099837275713	0.971361552309387
hsa-miR-331-3p	up	FALSE	FALSE	0.310526714209368	0.238407863224613	0.71519809890531	up	FALSE	FALSE	0.0961411634023914	0.469009696101403	0.791764720493732
hsa-miR-10398-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.697758350175013	0.422649730810374	0.753091701676768
hsa-miR-2276-5p	up	FALSE	FALSE	0.62364792046265	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-345-3p	down	FALSE	FALSE	-0.304761534267765	0.814958597516017	0.922507172387301	down	FALSE	FALSE	-0.143007781683144	0.893533886520305	0.972857097713563
hsa-miR-146b-3p	down	FALSE	FALSE	-0.0937750337711556	0.806608615292169	0.922507172387301	up	FALSE	FALSE	0.0724716505100913	0.395210903493682	0.753091701676768
hsa-miR-3183	up	FALSE	FALSE	0.204075082796301	0.738715541095661	0.900762210036989	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-370-3p	down	FALSE	FALSE	-0.0795398951039523	0.868485517979936	0.939649376327158	up	FALSE	FALSE	0.134993203021735	0.784076713268269	0.955943601815913
hsa-miR-4254	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-320a-5p	down	FALSE	FALSE	-0.137944063955888	0.85218935103638	0.932814526161934	down	FALSE	FALSE	-0.045903254589873	0.955793015187828	0.983958067147146
hsa-miR-551b-3p	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.753091701676768
hsa-miR-10392-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-4508	up	FALSE	FALSE	0.559875445062686	0.201231454162539	0.71519809890531	up	FALSE	FALSE	0.0669841215924807	0.861411893719788	0.971361552309387
hsa-miR-4521	up	FALSE	FALSE	0.553598418666194	0.451304676838253	0.737353289743944	up	FALSE	FALSE	1.98712080379474	0.0744395939355222	0.753091701676768
hsa-miR-138-1-3p	down	FALSE	FALSE	-0.948206039191317	0.576487525093864	0.826680985998016	down	FALSE	FALSE	-0.239244258343726	0.69044909257619	0.916516159024411
hsa-miR-6870-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.527624000121103	0.422649730810374	0.753091701676768
hsa-miR-301b-5p	up	FALSE	FALSE	0.721996583570707	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-301a-5p	down	FALSE	FALSE	-0.81870102906194	0.395927780004237	0.71519809890531	up	FALSE	FALSE	0.032750009557021	0.933054423838087	0.977903786274147
hsa-miR-130a-5p	down	FALSE	FALSE	-0.0414671837217377	0.930647711695076	0.967139668527713	up	FALSE	FALSE	1.30758247136177	0.0506063549947381	0.753091701676768
hsa-miR-345-5p	down	FALSE	FALSE	-0.27349803643226	0.444680434597626	0.733759589427259	up	FALSE	FALSE	0.00613882805033406	0.985897399394944	0.993406854250312
hsa-miR-4502	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-191-3p	up	FALSE	FALSE	0.362368138006836	0.499834928109255	0.771614181033681	down	FALSE	FALSE	-0.0463399492771632	0.935842064969616	0.977903786274147
hsa-miR-619-5p	up	FALSE	FALSE	0.077153660951855	0.959411851468755	0.978088926446118	up	FALSE	FALSE	0.663453336107344	0.584697843845918	0.86469399442002
hsa-miR-612	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-548q	down	FALSE	FALSE	-0.67164322191825	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.0797624808948695	0.92379110809607	0.975835677566271
hsa-miR-29b-1-5p	down	FALSE	FALSE	-0.341195224708128	0.405260490396268	0.71519809890531	down	FALSE	FALSE	-0.305016529507483	0.312478461597318	0.753091701676768
hsa-miR-3182	up	FALSE	FALSE	0.988392937495774	0.132367727158752	0.71519809890531	up	FALSE	FALSE	0.464853921493905	0.445064090408166	0.766731662034406
hsa-miR-1180-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-539-5p	down	FALSE	FALSE	-0.586387173407926	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.253576370467095	0.730641241699229	0.928601883882091
hsa-miR-3928-3p	down	FALSE	FALSE	-0.319573253303649	0.734669613488488	0.900762210036989	down	FALSE	FALSE	-1.22152983775098	0.219094199096477	0.753091701676768
hsa-miR-4454	up	FALSE	FALSE	0.387783447255365	0.257534404721669	0.71519809890531	up	FALSE	FALSE	0.40327469875462	0.46295672999668	0.786106388453417
hsa-miR-145-3p	up	TRUE	FALSE	0.473755233120786	0.0302012392407476	0.71519809890531	up	TRUE	FALSE	0.686009687785934	0.0116037191595936	0.753091701676768
hsa-miR-10396b-3p	up	FALSE	FALSE	0.966595832652922	0.102731704759755	0.71519809890531	up	FALSE	FALSE	0.794997369888679	0.210822520995115	0.753091701676768
hsa-miR-10396a-3p	up	FALSE	FALSE	0.941494811477166	0.308222242651589	0.71519809890531	up	FALSE	FALSE	1.61346377037116	0.110551037918094	0.753091701676768
hsa-miR-1273c	up	FALSE	FALSE	0.347102505535525	0.703681953028616	0.887914676632046	up	TRUE	FALSE	0.67714657410482	0.0293023114536198	0.753091701676768
hsa-miR-3960	down	FALSE	FALSE	-0.135213469714953	0.805342929103941	0.922507172387301	down	FALSE	FALSE	-0.167279026403235	0.713516550405358	0.916516159024411
hsa-miR-10396a-5p	up	FALSE	FALSE	1.42219972058401	0.271578857509196	0.71519809890531	up	TRUE	FALSE	1.89592961928745	0.0328064004621722	0.753091701676768
hsa-miR-4448	down	FALSE	FALSE	-0.236388110355525	0.807546503705387	0.922507172387301	up	FALSE	FALSE	0.185637884779747	0.812332258759171	0.955943601815913
hsa-miR-3135b	down	FALSE	FALSE	-1.23183762705193	0.117833768397311	0.71519809890531	up	FALSE	FALSE	0.0941021577865717	0.653065000666322	0.916516159024411
hsa-miR-103a-1-5p	down	FALSE	FALSE	-0.201589045116282	0.855649630276408	0.934482984805595	down	FALSE	FALSE	-0.825236965578932	0.422649730810374	0.753091701676768
hsa-miR-4516	up	FALSE	FALSE	0.351446158670814	0.426171411805148	0.718712804654444	up	FALSE	FALSE	0.0115180557349532	0.97859687144384	0.991151985102451
hsa-miR-505-5p	up	FALSE	FALSE	0.453762609303252	0.1375509673693	0.71519809890531	down	FALSE	FALSE	-0.446180742513593	0.37285097865253	0.753091701676768
hsa-miR-4284	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.807070731779819	0.422649730810374	0.753091701676768
hsa-miR-3178	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-4492	up	FALSE	FALSE	0.209577419445347	0.609389142485859	0.843511888970432	up	FALSE	FALSE	0.196925795542771	0.681400787687134	0.916516159024411
hsa-miR-4525	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-503-3p	down	FALSE	FALSE	-1.53202706214894	0.0641538119929022	0.71519809890531	down	FALSE	FALSE	-0.35669676003335	0.534154144893326	0.828586933325599
hsa-miR-23a-5p	down	FALSE	FALSE	-0.559774214256191	0.383728257275344	0.71519809890531	up	FALSE	FALSE	0.255122674623704	0.661116791751228	0.916516159024411
hsa-miR-4710	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-4466	up	FALSE	FALSE	0.190095274926714	0.800770790888563	0.922507172387301	up	FALSE	FALSE	0.103215242208131	0.893170141111522	0.972857097713563
hsa-miR-376a-2-5p	down	FALSE	FALSE	-0.477659628272092	0.17469573105805	0.71519809890531	up	FALSE	FALSE	0.0621541465042901	0.802241162171337	0.955943601815913
hsa-miR-143-5p	up	FALSE	FALSE	0.837227355741019	0.110894450446896	0.71519809890531	up	FALSE	FALSE	1.01366574678396	0.0684027724928185	0.753091701676768
hsa-miR-376c-5p	up	FALSE	FALSE	0.163751565088784	0.537200514580906	0.797782853743285	down	FALSE	FALSE	-0.06530434541419	0.756713927988384	0.938893632400183
hsa-miR-663b	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-4769-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.963706823535927	0.422649730810374	0.753091701676768
hsa-miR-2116-5p	up	FALSE	FALSE	0.136810203276215	0.819114187368674	0.924901591172352	up	FALSE	FALSE	0.037330159872782	0.902047201943192	0.972857097713563
hsa-miR-6892-5p	down	FALSE	FALSE	-0.314267275263439	0.688726222338945	0.879695239059371	down	FALSE	FALSE	-0.888109123896482	0.18388596448028	0.753091701676768
hsa-miR-877-5p	down	FALSE	FALSE	-0.171532879736695	0.738582100161729	0.900762210036989	up	FALSE	FALSE	0.904738822204318	0.253033058366142	0.753091701676768
hsa-miR-376a-5p	up	TRUE	FALSE	0.521441053409569	0.0292915881705218	0.71519809890531	up	FALSE	FALSE	0.320454080173153	0.0528314046223048	0.753091701676768
hsa-miR-6824-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-485-3p	up	FALSE	FALSE	0.0336636769338421	0.735921494900191	0.900762210036989	up	FALSE	FALSE	0.1101722432645	0.77114142214226	0.945853361261006
hsa-miR-145-5p	up	FALSE	FALSE	0.517839321119753	0.111242897478452	0.71519809890531	up	TRUE	FALSE	0.772089492725801	0.0417524595141602	0.753091701676768
hsa-miR-642a-5p	down	FALSE	FALSE	-0.552856296805782	0.433995227089436	0.722115804270884	down	FALSE	FALSE	-0.909258042000359	0.100452025071069	0.753091701676768
hsa-miR-203a-3p	up	FALSE	FALSE	0.19319114739103	0.812830113012615	0.922507172387301	up	FALSE	FALSE	0.328978381193449	0.730137742575514	0.928601883882091
hsa-miR-887-3p	up	FALSE	FALSE	0.340282873647154	0.578981816620297	0.827711074047694	up	FALSE	FALSE	1.11107482609026	0.142107469368518	0.753091701676768
hsa-miR-489-3p	down	FALSE	FALSE	-0.67164322191825	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.67164322191825	0.422649730810374	0.753091701676768
hsa-miR-627-5p	down	FALSE	FALSE	-0.594909339975203	0.468943890442965	0.752572754948171	down	FALSE	FALSE	-0.186435110654833	0.743541298351235	0.937236930694834
hsa-miR-548aw	up	FALSE	FALSE	0.721996583570707	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-33b-5p	up	FALSE	FALSE	0.825354167274893	0.41690302450687	0.71519809890531	up	FALSE	FALSE	0.47941055773236	0.618808807153226	0.892809133895162
hsa-miR-33a-5p	up	FALSE	FALSE	0.151723135933681	0.514749541176171	0.780755782729101	up	FALSE	FALSE	0.0760783803562664	0.712372447895328	0.916516159024411
hsa-miR-1228-5p	up	FALSE	FALSE	0.485404222313613	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-1275	down	FALSE	FALSE	-0.154402202791785	0.665698471265706	0.87000678796275	down	FALSE	FALSE	-0.0366751063419954	0.849521080410616	0.968095287612443
hsa-miR-6741-5p	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.11181725099406	0.851001857586938	0.968095287612443
hsa-miR-3940-5p	up	FALSE	FALSE	0.62364792046265	0.422649730810374	0.71519809890531	up	TRUE	FALSE	1.87007624666414	0.0352492676243266	0.753091701676768
hsa-miR-487a-5p	up	FALSE	FALSE	0.177401960289647	0.818709548169213	0.924901591172352	up	FALSE	FALSE	0.0432303169536628	0.962122570652125	0.985588974814372
hsa-miR-487b-5p	up	FALSE	FALSE	0.0407962377185784	0.969524798032659	0.983561268342329	down	FALSE	FALSE	-1.84903627721464	0.15462726007108	0.753091701676768
hsa-miR-147b-3p	down	FALSE	FALSE	-0.0491416621538177	0.963858954657437	0.981106607980902	up	FALSE	FALSE	1.03171333496651	0.388802636599869	0.753091701676768
hsa-miR-6833-5p	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.753091701676768
hsa-miR-607	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.753091701676768
hsa-miR-3692-3p	up	FALSE	FALSE	0.40654107463009	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-3074-5p	up	FALSE	FALSE	0.577678021680264	0.323168010809064	0.71519809890531	up	FALSE	FALSE	0.142460029219362	0.859456266549403	0.971361552309387
hsa-miR-629-3p	down	FALSE	FALSE	-0.181727450215329	0.789988784940879	0.922005594680421	down	FALSE	FALSE	-0.209972969175487	0.722767025051375	0.923279914975261
hsa-miR-2681-5p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-548aj-3p	down	FALSE	FALSE	-0.888109123896482	0.18388596448028	0.71519809890531	down	FALSE	FALSE	-0.360485123775379	0.62971882212549	0.902052882990129
hsa-miR-548ar-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.527624000121103	0.422649730810374	0.753091701676768
hsa-miR-3133	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	1.08367950411824	0.183784284436866	0.753091701676768
hsa-miR-1276	down	FALSE	FALSE	-0.725957193452202	0.203408229473114	0.71519809890531	down	FALSE	FALSE	-0.725957193452202	0.203408229473114	0.753091701676768
hsa-miR-12135	down	FALSE	FALSE	-0.504229366691105	0.421756027210929	0.71519809890531	down	FALSE	FALSE	-0.159108048027036	0.820469323264929	0.955943601815913
hsa-miR-106b-5p	up	FALSE	FALSE	0.228526506918288	0.359752251098629	0.71519809890531	up	FALSE	FALSE	0.247644866639784	0.224091865179584	0.753091701676768
hsa-miR-20a-5p	up	FALSE	FALSE	0.220220256906382	0.1522236164458	0.71519809890531	up	FALSE	FALSE	0.0970315519540534	0.442071345692207	0.765965202932043
hsa-miR-141-3p	up	FALSE	FALSE	0.0346528827728068	0.936171883270478	0.969995524089821	down	FALSE	FALSE	-1.14525148349743	0.103864954079311	0.753091701676768
hsa-miR-200a-3p	up	FALSE	FALSE	0.164430652856406	0.904432308564789	0.955703376158495	up	FALSE	FALSE	0.589672356447703	0.677330153221491	0.916516159024411
