circRNA	circRNA_type	GeneSymbol	P	log10FC	reg	sig
hsa_circRNA_000616	exonic	PARP16	0.170888571215198	0.0386294023561309	up	no
hsa_circRNA_104628	exonic	LYN	0.0886732208143868	0.0675104425090884	up	no
hsa_circRNA_406776	exonic	ADCY10P1	0.315394763414744	0.0310342337399688	up	no
hsa_circRNA_405909	exonic	EXOC6B	0.146022833446476	0.0671614150275699	up	no
hsa_circRNA_406502	exonic	TSPAN5	0.226003318284251	0.0400291220854766	up	no
hsa_circRNA_104057	exonic	RREB1	0.105091725299179	0.124416434101687	up	no
hsa_circRNA_102758	exonic	ZNF638	0.101173137638458	0.135495758170936	up	no
hsa_circRNA_000986	antisense	ZNF512	0.238815320332122	0.0540969030941626	up	no
hsa_circRNA_006726	exonic	GPR176	0.0662864090437536	0.0927540532368986	up	no
hsa_circRNA_100038	exonic	RERE	0.142096066558553	0.0911056028570999	up	no
hsa_circRNA_053179	exonic	CAD	0.0552974817296857	0.0456797922901568	up	no
hsa_circRNA_104568	exonic	BMP1	0.087185604844209	0.0800901291457992	up	no
hsa_circRNA_103545	exonic	LPP	0.208461573107182	0.0572954039544324	up	no
hsa_circRNA_100203	exonic	EIF2B3	0.222281216782784	0.0735773685296263	up	no
hsa_circRNA_102026	exonic	NF1	0.139857756970921	0.116272557629612	up	no
hsa_circRNA_100330	exonic	PRUNE	0.300001423174218	0.0280287236002435	up	no
hsa_circRNA_405996	exonic	PDK1	0.144733629568546	0.101074721278949	up	no
hsa_circRNA_400024	intronic	DDX11	0.171726233335503	0.0469965626762235	up	no
hsa_circRNA_040726	exonic	KIAA0182	0.289957987395799	0.0253058652647703	up	no
hsa_circRNA_405647	exonic	COLEC12	0.0939227309667433	0.0725506671486117	up	no
hsa_circRNA_400889	exonic	PLEKHA5	0.0238802649410504	0.227712023577427	up	yes
hsa_circRNA_022633	exonic	STIP1	0.0782640546060044	0.0432988819941717	up	no
hsa_circRNA_036905	exonic	UNC45A	0.287700536470549	0.0338143081049095	up	no
hsa_circRNA_003275	exonic	ATP9B	0.221401287583843	0.0574231263568774	up	no
hsa_circRNA_001284	exonic	WDR48	0.0836982558767251	0.0563183630881206	up	no
hsa_circRNA_035775	exonic	HERC1	0.0534354693091656	0.16399495898846	up	no
hsa_circRNA_404143	exonic	HAUS6	0.176677408869525	0.109612711499433	up	no
hsa_circRNA_103134	exonic	BRWD1	0.375945208952905	0.0312312373640787	up	no
hsa_circRNA_103776	exonic	FAT1	0.038971755086934	0.160252678369844	up	no
hsa_circRNA_404470	sense overlapping	ZBTB8A	0.15804747652411	0.0331051241579811	up	no
hsa_circRNA_002099	exonic	SEMA5A	0.376629844488072	-0.018396398885768	down	no
hsa_circRNA_102070	exonic	NT5C3L	0.213212711748381	0.0384292708387569	up	no
hsa_circRNA_404321	exonic	SHROOM2	0.32069994901611	0.0207225666425306	up	no
hsa_circRNA_404433	exonic	KIF1B	0.100024399324153	0.160052356024624	up	no
hsa_circRNA_000190	exonic	CNIH4	0.0591065464333575	0.0955530772271511	up	no
hsa_circRNA_001206	exonic	CRKL	0.29744928443331	0.0357873753910196	up	no
hsa_circRNA_092579	exonic	WDR67	0.0649027170041105	0.127786579481126	up	no
hsa_circRNA_092494	exonic	GLS	0.0441265676349797	0.285561724087639	up	yes
hsa_circRNA_000790	intronic	HIPK1	0.133262108960689	0.0954837572700243	up	no
hsa_circRNA_102106	exonic	NPEPPS	0.127580604224241	0.150311605639297	up	no
hsa_circRNA_076613	exonic	MRPL14	0.120063640389993	0.144209621179727	up	no
hsa_circRNA_406826	exonic	FIG4	0.328114660430497	0.0324267772086508	up	no
hsa_circRNA_405228	exonic	MAP4K5	0.0593126562414208	0.206657250721285	up	no
hsa_circRNA_060969	exonic	RAE1	0.122617545660051	0.0474246499281381	up	no
hsa_circRNA_025696	exonic	C12orf11	0.23657330681472	0.0525290512761846	up	no
hsa_circRNA_102988	exonic	C20orf194	0.0855506841490105	0.0855552621309344	up	no
hsa_circRNA_001716	antisense	LIMK1	0.0512664253674405	0.142292748302761	up	no
hsa_circRNA_088284	exonic	CDK5RAP2	0.120704970419919	0.142041847693222	up	no
hsa_circRNA_004225	exonic	GSK3B	0.217271312370937	0.0715162216847802	up	no
hsa_circRNA_104519	exonic	ZNF398	0.456206398745753	0.00432137378264258	up	no
hsa_circRNA_003580	exonic	PTBP2	0.150308033900559	0.111150452122667	up	no
hsa_circRNA_103190	exonic	PITPNB	0.0530515625943719	0.135323508106677	up	no
hsa_circRNA_008925	exonic	SEC63	0.182812958306828	0.0914086722587796	up	no
hsa_circRNA_101565	exonic	DENND4A	0.0646163893086684	0.132540584454067	up	no
hsa_circRNA_084106	exonic	POLB	0.295967401747676	0.0401172232079824	up	no
hsa_circRNA_101037	exonic	TMTC1	0.0230176370352581	0.139661993429006	up	no
hsa_circRNA_102535	exonic	WTIP	0.0665665352074802	0.130139930294108	up	no
hsa_circRNA_100722	exonic	DOCK1	0.0257421102457111	0.123519008368136	up	no
hsa_circRNA_105016	exonic	TRMT2B	0.26013289137133	0.0528725028416551	up	no
hsa_circRNA_102630	exonic	NBAS	0.172930905331119	0.0739261060873668	up	no
hsa_circRNA_082688	exonic	PARP12	0.148329850026085	0.0870666976827175	up	no
hsa_circRNA_103055	exonic	NDRG3	0.17443235244635	-0.0652667315125915	down	no
hsa_circRNA_054272	exonic	MTA3	0.135564707358195	0.117661735736792	up	no
hsa_circRNA_403682	exonic	LINC00222	0.0250703852125708	0.0343948381765182	up	no
hsa_circRNA_406654	exonic	SNCAIP	0.0766332635447629	0.0705810742857073	up	no
hsa_circRNA_406795	exonic	MTO1	0.0740933058878485	0.083041666860863	up	no
hsa_circRNA_406996	exonic	TFEC	0.28166301385653	0.0331683632526547	up	no
hsa_circRNA_000975	exonic	ADAM17	0.0705135276722354	0.194503416372551	up	no
hsa_circRNA_006536	exonic	KCTD3	0.311154475936556	0.020370647589258	up	no
hsa_circRNA_100120	exonic	PHACTR4	0.082068069605804	0.101976370317264	up	no
hsa_circRNA_102729	exonic	USP34	0.0698720472856748	0.155594430738728	up	no
hsa_circRNA_001238	sense overlapping	CCDC41	0.172998201724959	0.0513133118873235	up	no
hsa_circRNA_052067	exonic	PPP2R1A	0.0388242324417909	0.0919610624835841	up	no
hsa_circRNA_092461	antisense	ZNF627	0.208193912321276	0.0526123372064241	up	no
hsa_circRNA_066629	exonic	DCBLD2	0.187106382274467	0.107179332669837	up	no
hsa_circRNA_049593	exonic	C19orf43	0.284308189036105	0.026267671249312	up	no
hsa_circRNA_103049	exonic	PHF20	0.10789364028357	0.109144469425068	up	no
hsa_circRNA_006490	exonic	ATG5	0.239237924269515	0.030668819766452	up	no
hsa_circRNA_405440	intronic	PARN	0.155821954726354	0.0757883031502855	up	no
hsa_circRNA_406411	intronic	EIF4A2	0.207873845310994	-0.0402945948591729	down	no
hsa_circRNA_400057	intronic	LOC150776	0.0466490910100019	0.0722931166699572	up	no
hsa_circRNA_100859	exonic	KDM2A	0.0801039765816949	0.146128035678238	up	no
hsa_circRNA_405462	exonic	N4BP1	0.0629392100574849	0.176091259055681	up	no
hsa_circRNA_400074	intronic	QRICH1	0.161819622130485	0.0276678640182824	up	no
hsa_circRNA_101410	exonic	TTLL5	0.146050931648706	0.0369835662531699	up	no
hsa_circRNA_000167	sense overlapping	RPPH1	0.491802366833028	-0.00128748264852259	down	no
hsa_circRNA_050607	exonic	TMEM147	0.317042887192833	0.017246438504806	up	no
hsa_circRNA_103979	exonic	NR3C1	0.277670470576608	0.0600166335441013	up	no
hsa_circRNA_101783	exonic	XPO6	0.228284581445303	0.0577129868041495	up	no
hsa_circRNA_000084	exonic	ANKRD13C	0.0382078012808002	0.17096096017437	up	no
hsa_circRNA_010913	exonic	SRRM1	0.294680859403898	0.0434876939574788	up	no
hsa_circRNA_023006	exonic	CCS	0.465042437589223	-0.0031816587861892	down	no
hsa_circRNA_405895	intronic	USP34	0.190835186136662	0.0695242125184239	up	no
hsa_circRNA_100855	exonic	C11orf80	0.0638762038751854	0.108294827205717	up	no
hsa_circRNA_100129	exonic	PUM1	0.451339166444484	-0.0109953843014632	down	no
hsa_circRNA_051404	exonic	PVRL2	0.232881102575606	0.0398715120376922	up	no
hsa_circRNA_400687	exonic	MTG1	0.387338060403333	0.0208501389731202	up	no
hsa_circRNA_101850	exonic	CIRH1A	0.184073108809908	0.0596851049971317	up	no
hsa_circRNA_000599	exonic	USP8	0.118305017153321	0.100212648558142	up	no
hsa_circRNA_103204	exonic	DEPDC5	0.0836537461927165	0.114746220982165	up	no
hsa_circRNA_005840	exonic	RBBP7	0.168077436973374	0.0964902019730436	up	no
hsa_circRNA_101259	exonic	KIAA0564	0.337251464080606	0.0204032454944387	up	no
hsa_circRNA_406957	intronic	POR	0.0577666719402344	0.0549099026537394	up	no
hsa_circRNA_405662	exonic	ANKRD30B	0.227909559409711	0.0309337142436507	up	no
hsa_circRNA_103715	exonic	PAPSS1	0.0647562677861135	0.0882767508821544	up	no
hsa_circRNA_102762	exonic	EXOC6B	0.362724954840598	0.0319959827462716	up	no
hsa_circRNA_036320	exonic	COX5A	0.24796356733357	0.0600748981259793	up	no
hsa_circRNA_103419	exonic	ARL13B	0.177474084530621	0.0681858617461616	up	no
hsa_circRNA_001523	sense overlapping	FBXL17	0.0700297331238279	0.0750081715602267	up	no
hsa_circRNA_104460	exonic	SYPL1	0.22077486625695	0.0468311486647388	up	no
hsa_circRNA_401102	exonic	ATP6V0A2	0.100472744254537	0.096605137964365	up	no
hsa_circRNA_102908	exonic	BARD1	0.0483954081286434	0.201456999373066	up	yes
hsa_circRNA_104418	exonic	PTPN12	0.229536694502689	0.0574878326066288	up	no
hsa_circRNA_100180	exonic	CAP1	0.171579091669608	0.0678757621386251	up	no
hsa_circRNA_101091	exonic	MON2	0.0799262330487805	0.121685579210578	up	no
hsa_circRNA_405632	sense overlapping	BC040189	0.276341568135696	0.0173740960694227	up	no
hsa_circRNA_000486	antisense	RMRP	0.491822327197546	0.00133423908906468	up	no
hsa_circRNA_102168	exonic	SMURF2	0.19613792809636	0.0535460891496751	up	no
hsa_circRNA_404676	sense overlapping	RAB4A	0.192294400916566	0.0885212723017682	up	no
hsa_circRNA_102663	exonic	BIRC6	0.035590392237138	0.15614250683802	up	no
hsa_circRNA_100378	exonic	MPZL1	0.172322643996777	0.114650399732289	up	no
hsa_circRNA_404432	exonic	UBE4B	0.1529376435187	0.119365916284183	up	no
hsa_circRNA_103220	exonic	CSNK1E	0.385218507369908	-0.0213338952030878	down	no
hsa_circRNA_402939	exonic	ITGB5	0.191219341953795	0.0507160016729652	up	no
hsa_circRNA_405053	sense overlapping	NT5DC3	0.236069396726057	0.0341542762343057	up	no
hsa_circRNA_404513	exonic	ZFYVE9	0.0803178192537103	0.202474433742122	up	no
hsa_circRNA_092136	exonic	DKC1	0.456162021471912	0.00590885961052031	up	no
hsa_circRNA_011587	exonic	CLSPN	0.0341750100234221	0.200224938772401	up	yes
hsa_circRNA_101649	exonic	BLM	0.0363085020530226	0.0243180021988962	up	no
hsa_circRNA_103130	exonic	BRWD1	0.0754741692218138	0.136976845256778	up	no
hsa_circRNA_000394	sense overlapping	SCAF11	0.205023810548557	0.0969100130080565	up	no
hsa_circRNA_406942	intergenic		0.5	0	down	no
hsa_circRNA_039757	exonic	NAE1	0.103799358688646	0.0481470123076561	up	no
hsa_circRNA_401957	exonic	GALNT1	0.386060894449503	0.00699863012291648	up	no
hsa_circRNA_005429	exonic	MPP5	0.085269311561049	0.120701683665045	up	no
hsa_circRNA_017645	exonic	SFMBT2	0.00654501486789704	0.15987571481749	up	no
hsa_circRNA_044709	exonic	DGKE	0.0792199631374095	0.125436495381302	up	no
hsa_circRNA_007106	exonic	PDCD6IP	0.167152360937196	0.136330720439291	up	no
hsa_circRNA_100904	exonic	ALG8	0.195508543532064	0.0644579892269184	up	no
hsa_circRNA_401081	exonic	P2RX4	0.153815947582428	0.056255924085511	up	no
hsa_circRNA_405264	exonic	VASH1	0.115030814258198	0.174665003317649	up	no
hsa_circRNA_100448	exonic	VASH2	0.192062230339479	0.0947147540024267	up	no
hsa_circRNA_401041	exonic	ATP2A2	0.132297267629353	0.135968416276879	up	no
hsa_circRNA_103737	exonic	LARP1B	0.0622209989104109	0.0950313028747003	up	no
hsa_circRNA_092428	exonic	MESDC2	0.0891930861155945	0.0999171239649051	up	no
hsa_circRNA_075013	exonic	NPM1	0.198728282026944	0.104735350520013	up	no
hsa_circRNA_406033	exonic	CYP20A1	0.100976689192976	0.117324477828034	up	no
hsa_circRNA_047418	exonic	SLC39A6	0.166953041536222	0.0634103915969198	up	no
hsa_circRNA_007509	exonic	PPP4R1	0.146872334357069	0.102762145294554	up	no
hsa_circRNA_104776	exonic	ZCCHC7	0.0875500245660919	0.155035260932739	up	no
hsa_circRNA_079347	exonic	RAC1	0.308256460658829	0.0443039575885855	up	no
hsa_circRNA_047596	exonic	PIAS2	0.059095805428427	0.0979637000964711	up	no
hsa_circRNA_080782	exonic	MDH2	0.389242646871504	0.019371404067745	up	no
hsa_circRNA_031998	exonic	GCH1	0.376018414012089	-0.0158583555006068	down	no
hsa_circRNA_402421	exonic	NCKAP1	0.0282704020794204	0.14045570881637	up	no
hsa_circRNA_101199	exonic	TCTN2	0.303207388887911	0.0427519804209499	up	no
hsa_circRNA_104008	exonic	RANBP17	0.0978504005880592	0.106894233914657	up	no
hsa_circRNA_103262	exonic	TBC1D22A	0.164470074479785	0.0468615628361861	up	no
hsa_circRNA_404819	intronic	FAM53B	0.311831015337166	0.0359395886304933	up	no
hsa_circRNA_085694	exonic	TRAPPC9	0.267935889123899	0.0500976409914066	up	no
hsa_circRNA_406057	exonic	CAB39	0.143768444134151	0.0965433650488347	up	no
hsa_circRNA_100770	exonic	ANO5	0.103631336439198	0.061053965409978	up	no
hsa_circRNA_017403	exonic	LARP4B	0.0584583667248268	0.102398011711323	up	no
hsa_circRNA_101498	exonic	TTBK2	0.107448939021349	0.0878049734032946	up	no
hsa_circRNA_003596	exonic	COL5A1	0.0714723947110419	0.0990327629800191	up	no
hsa_circRNA_102251	exonic	TBCD	0.339340466252728	-0.0370671728530823	down	no
hsa_circRNA_403646	exonic	IBTK	0.115773748581081	0.154540232109838	up	no
hsa_circRNA_001135	exonic	TPX2	0.250925462477338	0.0629136333331716	up	no
hsa_circRNA_405365	intronic	RORA	0.323344708171207	-0.0166416713192175	down	no
hsa_circRNA_402671	exonic	RRP1B	0.166994757585424	0.092489674777463	up	no
hsa_circRNA_055257	exonic	ACTG2	0.116075278076461	0.0266521947714403	up	no
hsa_circRNA_403871	exonic	BAIAP2L1	0.5	0	down	no
hsa_circRNA_000421	sense overlapping	ATXN7L3B	0.101971938166795	0.094314989176682	up	no
hsa_circRNA_101276	exonic	LMO7	0.206113119637951	0.0513949419244562	up	no
hsa_circRNA_100240	exonic	OMA1	0.0888803002845609	0.16385680263867	up	no
hsa_circRNA_101705	exonic	TXNDC11	0.108627051726664	0.092958147455982	up	no
hsa_circRNA_004416	exonic	FOXJ3	0.0844273420338434	0.0819184052040785	up	no
hsa_circRNA_103698	exonic	PKD2	0.0662356598014185	0.155129279793029	up	no
hsa_circRNA_404967	exonic	ATF7IP	0.0517581968692009	0.105433461073652	up	no
hsa_circRNA_004581	exonic	USP4	0.0175965767958567	0.105494729725332	up	no
hsa_circRNA_401870	exonic	CEP112	0.269042636754209	0.0674744865143744	up	no
hsa_circRNA_102465	exonic	CLEC17A	0.0503957611443303	0.0929620295274937	up	no
hsa_circRNA_102077	exonic	ATP6V0A1	0.0663961902493408	0.130276927387419	up	no
hsa_circRNA_101036	exonic	TMTC1	0.0963138190533755	0.123090110300296	up	no
hsa_circRNA_000896	intronic	OAZ1	0.467757992719119	-0.00420423885318211	down	no
hsa_circRNA_007215	sense overlapping	RGS12	0.285695968271506	0.0342677858975378	up	no
hsa_circRNA_024770	exonic	STT3A	0.136036929686583	0.132312334477094	up	no
hsa_circRNA_404090	exonic	DCAF13	0.220206959549785	0.046092723677979	up	no
hsa_circRNA_102608	exonic	MBOAT2	0.349313450969457	-0.0189049206431422	down	no
hsa_circRNA_046913	exonic	PIEZO2	0.0746952007728253	0.116164812300795	up	no
hsa_circRNA_007037	exonic	ZCCHC6	0.155981730045851	0.0533207470303995	up	no
hsa_circRNA_101194	exonic	KNTC1	0.0334375036621616	0.20278574356686	up	yes
hsa_circRNA_100054	exonic	MFN2	0.0641894482824638	0.0868182731563929	up	no
hsa_circRNA_402901	exonic	EIF4E3	0.303299968987891	0.0187109637196036	up	no
hsa_circRNA_029461	exonic	EP400	0.102119006070409	0.167382159657902	up	no
hsa_circRNA_405007	intronic	SPRYD3	0.104727341604543	0.0737108274785375	up	no
hsa_circRNA_406352	intronic	TMCC1	0.49280019613938	0.00116277039179256	up	no
hsa_circRNA_002985	exonic	XRN2	0.129330436865846	0.136955556096726	up	no
hsa_circRNA_005594	exonic	UBN2	0.0600428726351978	0.136356640472835	up	no
hsa_circRNA_102653	exonic	PPP1CB	0.306978115941767	0.0489359216651973	up	no
hsa_circRNA_009051	exonic	WDHD1	0.0653697821641809	0.202121552314784	up	no
hsa_circRNA_405151	exonic	WDFY2	0.262953763495178	-0.0166700649305448	down	no
hsa_circRNA_104121	exonic	TRAM2	0.447573374611539	-0.0151337431290572	down	no
hsa_circRNA_004130	exonic	ACOT9	0.279613179774658	0.0477727817960007	up	no
hsa_circRNA_100603	exonic	DNA2	0.360680617290307	0.0470746100269419	up	no
hsa_circRNA_054226	exonic	SLC8A1	0.125791183227335	0.0780246688476827	up	no
hsa_circRNA_103677	exonic	BMP2K	0.114387211644215	0.0945432797289494	up	no
hsa_circRNA_049536	exonic	WDR83OS	0.0948052152490754	0.0358247309192828	up	no
hsa_circRNA_404687	exonic	GPR137B	0.306165509757103	0.0273029119538521	up	no
hsa_circRNA_405638	intronic	RNF213	0.0969411472353221	0.114161645592108	up	no
hsa_circRNA_102883	exonic	PGAP1	0.120990560852955	0.0809945868110932	up	no
hsa_circRNA_401604	exonic	TOX3	0.111735991165143	0.0508735025329311	up	no
hsa_circRNA_103032	exonic	ITCH	0.0437789429173249	0.0780293881318148	up	no
hsa_circRNA_401633	exonic	CIRH1A	0.194483849708184	0.0596851049971317	up	no
hsa_circRNA_062990	exonic	TIMP3	0.215784776959422	0.0305967675917694	up	no
hsa_circRNA_002659	sense overlapping	TCONS_l2_00026970	0.217231976769098	0.0295918727931217	up	no
hsa_circRNA_008201	exonic	CMPK1	0.250776831349485	0.0797419878710425	up	no
hsa_circRNA_001270	intronic	NR2C2	0.0796580062028856	0.0791812460476248	up	no
hsa_circRNA_004310	exonic	WDR25	0.121910591606569	0.0784064117976639	up	no
hsa_circRNA_404764	exonic	DNA2	0.229245641664777	0.0435805713064005	up	no
hsa_circRNA_104249	exonic	TULP4	0.307690955530034	0.0159489580065604	up	no
hsa_circRNA_103147	exonic	ADARB1	0.148359241827118	0.160109480759523	up	no
hsa_circRNA_102125	exonic	SPAG9	0.353994736780756	-0.0289636959353166	down	no
hsa_circRNA_104818	exonic	C9orf129	0.0554976305382023	0.0793062408626777	up	no
hsa_circRNA_104826	exonic	FAM120A	0.085885096479533	0.0561159419789314	up	no
hsa_circRNA_007461	exonic	AGPAT6	0.352246390456667	-0.0336831132025725	down	no
hsa_circRNA_100769	exonic	TSG101	0.22811301231539	0.0575393211087819	up	no
hsa_circRNA_077582	exonic	CD164	0.0552803839846291	0.0509757284364304	up	no
hsa_circRNA_100001	exonic	SAMD11	0.107646278086156	0.0597110024900599	up	no
hsa_circRNA_406573	exonic	IRF2	0.244621501125884	0.0419736757608045	up	no
hsa_circRNA_031941	exonic	GPR137C	0.387674727626231	0.00961576879159912	up	no
hsa_circRNA_104607	exonic	HOOK3	0.214123604842214	0.0746336182969042	up	no
hsa_circRNA_003102	exonic	LRP5L	0.131055489804884	0.0544551579974669	up	no
hsa_circRNA_075503	exonic	SLC22A23	0.316196462800921	-0.0308139474142196	down	no
hsa_circRNA_404834	exonic	NUP98	0.106611960006454	0.110525375141454	up	no
hsa_circRNA_103434	exonic	IGSF11	0.378600902533337	0.0244737693832006	up	no
hsa_circRNA_103275	exonic	ARL8B	0.0547591238554366	0.108217727047471	up	no
hsa_circRNA_405112	sense overlapping	MPHOSPH8	0.0909794264199704	0.0997900727895093	up	no
hsa_circRNA_102225	exonic	NPLOC4	0.116732451891001	0.125465473461109	up	no
hsa_circRNA_082319	exonic	ZC3HC1	0.0452484164927954	0.0438315695246367	up	no
hsa_circRNA_103475	exonic	RYK	0.236184291577776	0.0665002142885358	up	no
hsa_circRNA_092423	exonic	DENND4A	0.117280809479132	0.0774122233087781	up	no
hsa_circRNA_001485	exonic	MAP3K1	0.182963782316029	0.0735970203082627	up	no
hsa_circRNA_051546	exonic	SNRPD2	0.108868630330836	0.0416262396042427	up	no
hsa_circRNA_029813	exonic	RPL21	0.387184393444981	0.026752158975335	up	no
hsa_circRNA_004693	sense overlapping	RPL23AP53	0.125996364264325	0.115262228123117	up	no
hsa_circRNA_088357	exonic	NDUFA8	0.214716290782327	0.052706350516003	up	no
hsa_circRNA_081386	exonic	ZNF3	0.0301326888005019	0.112892816978232	up	no
hsa_circRNA_104708	exonic	PTK2	0.242705447600172	0.0707111439516263	up	no
hsa_circRNA_404500	exonic	ZSWIM5	0.264235933795983	0.0303440164591853	up	no
hsa_circRNA_102489	exonic	UPF1	0.466122736106854	0.00435023151758809	up	no
hsa_circRNA_076769	exonic	TRAM2	0.18870429166071	0.0999136334689967	up	no
hsa_circRNA_028883	exonic	DYNLL1	0.255323128269638	-0.0273231272112348	down	no
hsa_circRNA_103944	exonic	SEC24A	0.0382612157132268	0.0874825227654641	up	no
hsa_circRNA_400016	intronic	RRP12	0.0698373400130135	0.0683545525550036	up	no
hsa_circRNA_003963	exonic	BARD1	0.0563703583135207	0.212501543694966	up	no
hsa_circRNA_085939	exonic	GRINA	0.0605377374423536	0.0967366073431839	up	no
hsa_circRNA_400924	exonic	FAM60A	0.329292847089125	-0.0254220800050686	down	no
hsa_circRNA_103426	exonic	CEP97	0.151511982069161	0.0365168338257625	up	no
hsa_circRNA_403023	exonic	GNB4	0.403941144196935	0.0201049177777182	up	no
hsa_circRNA_003641	exonic	ATM	0.0641661630083224	0.149439064284241	up	no
hsa_circRNA_402776	exonic	BRD1	0.199243511941989	0.0193051551953866	up	no
hsa_circRNA_077605	exonic	ZBTB24	0.325760538962795	0.0213981447012304	up	no
hsa_circRNA_005499	exonic	SLC25A32	0.213167602023874	0.0613966248678502	up	no
hsa_circRNA_406742	exonic	KIF13A	0.0486009855456339	0.199189952413382	up	yes
hsa_circRNA_100414	exonic	STX6	0.440060183243877	-0.0126977476961738	down	no
hsa_circRNA_102358	exonic	HAUS1	0.149788475642069	0.0847611234284615	up	no
hsa_circRNA_103936	exonic	FNIP1	0.24209990012371	0.0799345757801442	up	no
hsa_circRNA_405810	sense overlapping	ZNF350	0.222622452538312	0.0522235328099068	up	no
hsa_circRNA_005274	sense overlapping	DCTD	0.0932961254284997	0.0958622574168626	up	no
hsa_circRNA_102765	exonic	SFXN5	0.0439246939080279	0.115462844724422	up	no
hsa_circRNA_406083	intronic	TASP1	0.252421956706307	0.0797626783222832	up	no
hsa_circRNA_042806	exonic	SSH2	0.0760308744957863	0.207270863334883	up	no
hsa_circRNA_001792	exonic	ANK1	0.0949396009796386	0.0746336182969042	up	no
hsa_circRNA_026498	exonic	EIF4B	0.364629841265132	0.041918006146559	up	no
hsa_circRNA_002371	exonic	CCAR1	0.062508815871611	0.0459778886785254	up	no
hsa_circRNA_403890	exonic	FBXL13	0.279965769610838	0.0357155522665345	up	no
hsa_circRNA_406484	exonic	CENPC	0.13694637822055	0.0338582672609674	up	no
hsa_circRNA_405008	intronic	ESPL1	0.327918479493958	-0.0253058652647702	down	no
hsa_circRNA_104867	exonic	LPAR1	0.0926726077031834	0.041851759727422	up	no
hsa_circRNA_405702	exonic	RTTN	0.0711258898821482	0.0693264913759679	up	no
hsa_circRNA_403293	exonic	ADCY2	0.178375632290997	0.141828969173158	up	no
hsa_circRNA_401849	exonic	USP32	0.151295354853351	0.145287785780932	up	no
hsa_circRNA_405962	intronic	SAP130	0.308329491906423	0.023028233992114	up	no
hsa_circRNA_057051	exonic	DCAF17	0.131318436393768	0.0777596589128307	up	no
hsa_circRNA_102092	exonic	None	0.261223287912073	0.0580754571177197	up	no
hsa_circRNA_403036	exonic	PARL	0.0911077747454756	0.10607751924896	up	no
hsa_circRNA_104256	exonic	SYTL3	0.0256765410876981	0.151240175284295	up	no
hsa_circRNA_101597	exonic	SIN3A	0.0791510761241834	0.0900087870689686	up	no
hsa_circRNA_077747	exonic	C6orf170	0.153334627442166	0.0748926975158881	up	no
hsa_circRNA_102398	exonic	CNN2	0.182023643607888	0.0423083104543502	up	no
hsa_circRNA_100229	exonic	OSBPL9	0.185857154124476	0.0682993116889009	up	no
hsa_circRNA_034880	exonic	TTBK2	0.434249496393497	0.0124196961220606	up	no
hsa_circRNA_405817	sense overlapping	ZNF134	0.061149201314157	0.108278823370277	up	no
hsa_circRNA_092478	sense overlapping	NRBP1	0.142777932776283	0.131173216878224	up	no
hsa_circRNA_104865	exonic	LPAR1	0.25186824915155	0.0530784434834197	up	no
hsa_circRNA_104745	exonic	KIAA1797	0.0192665555887543	0.245383154390598	up	yes
hsa_circRNA_000210	exonic	GDI2	0.0377558570509101	0.218883390586714	up	yes
hsa_circRNA_000993	sense overlapping	STRBP	0.12140565290055	0.123478921849257	up	no
hsa_circRNA_006893	exonic	PHC3	0.123302052510487	0.102832887543126	up	no
hsa_circRNA_006946	exonic	NPAS2	0.0316131255162815	0.0997469053519322	up	no
hsa_circRNA_400633	exonic	SCD	0.161521574903851	0.171699539856433	up	no
hsa_circRNA_102619	exonic	NOL10	0.203334743595312	0.0672714958004332	up	no
hsa_circRNA_404555	exonic	SASS6	0.256508855903095	0.0442036624920535	up	no
hsa_circRNA_066078	exonic	PBRM1	0.349829529675642	0.0177046722847393	up	no
hsa_circRNA_407024	exonic	ZNF767P	0.115254936812544	0.0773362583907636	up	no
hsa_circRNA_103626	exonic	PDS5A	0.0449511066171364	0.205347737798875	up	yes
hsa_circRNA_001352	exonic	GMPS	0.0335579036326982	0.203574043574726	up	yes
hsa_circRNA_100866	exonic	PPP6R3	0.0933781107319639	0.144682794804057	up	no
hsa_circRNA_101706	exonic	ZC3H7A	0.101121201333903	0.086978483887487	up	no
hsa_circRNA_403687	exonic	RPF2	0.251608977802797	-0.0516207645217462	down	no
hsa_circRNA_406409	exonic	MAP3K13	0.0798481602027017	0.038643976730074	up	no
hsa_circRNA_008835	exonic	ZC3H3	0.0729818117982177	0.0679491668582119	up	no
hsa_circRNA_404750	exonic	SGMS1	0.242860853439199	0.0318122713303704	up	no
hsa_circRNA_403431	exonic	ADAMTS19	0.0576728086672278	0.0654492209677186	up	no
hsa_circRNA_100997	exonic	KDM5A	0.452782839806665	0.0148809240876053	up	no
hsa_circRNA_029665	exonic	XPO4	0.11593722644533	0.0987941568826078	up	no
hsa_circRNA_002097	exonic	DFNA5	0.330421775445074	-0.0450269698133191	down	no
hsa_circRNA_100608	exonic	SLC25A16	0.0850773519366347	0.128895889105717	up	no
hsa_circRNA_006333	exonic	ZBTB49	0.248272675786895	0.027521073651263	up	no
hsa_circRNA_403972	exonic	LMBR1	0.386272508587828	0.0165036759311253	up	no
hsa_circRNA_104398	exonic	CLIP2	0.168540866533956	0.0957250341503778	up	no
hsa_circRNA_008626	intronic	SSH1	0.147096671904497	0.123270296285426	up	no
hsa_circRNA_400998	exonic	ACSS3	0.00510454671944255	0.061037930020093	up	no
