circRNA	circRNA_type	GeneSymbol	P	log10FC	reg	sig
hsa_circRNA_402900	exonic	UBA3	0.151976848376648	0.182020286047937	up	no
hsa_circRNA_102170	exonic	SMURF2	0.175009341112153	0.100492898825064	up	no
hsa_circRNA_029229	exonic	TMED2	0.00836814687861153	0.035154955206762	up	no
hsa_circRNA_049753	exonic	GIPC1	0.366998849217878	-0.0209619792626527	down	no
hsa_circRNA_401991	exonic	PHLPP1	0.145869776104644	0.0714430550157246	up	no
hsa_circRNA_009502	exonic	ACOT7	0.172973246694997	0.039108922760272	up	no
hsa_circRNA_009503	exonic	ACOT7	0.111765339410819	0.0652860056491487	up	no
hsa_circRNA_090311	sense overlapping	MAOA	0.229449919743206	0.019069650346113	up	no
hsa_circRNA_100459	exonic	EPRS	0.1499287147172	0.112992752126108	up	no
hsa_circRNA_036188	exonic	PKM2	0.392585265809731	-0.0174079967943336	down	no
hsa_circRNA_400939	exonic	NELL2	0.0848234572743218	0.100281009093763	up	no
hsa_circRNA_406159	exonic	TRAPPC10	0.314041914266642	0.0323847729772918	up	no
hsa_circRNA_404802	exonic	BTRC	0.16393143932521	0.071967591005664	up	no
hsa_circRNA_405778	intronic	ZNF569	0.11223313200864	0.0489864606908737	up	no
hsa_circRNA_074841	exonic	PTTG1	0.0596896498638727	0.044649595873366	up	no
hsa_circRNA_000294	intronic	U2AF2	0.183388811316314	0.117659074349569	up	no
hsa_circRNA_027691	exonic	TMTC3	0.144146786650867	0.115067982582006	up	no
hsa_circRNA_406683	intronic	PCDHA13	0.151385625963106	0.0292893761019875	up	no
hsa_circRNA_100263	exonic	PIGK	0.192933015586141	0.0572954039544324	up	no
hsa_circRNA_027703	exonic	POC1B	0.229831951675515	0.0710804982392273	up	no
hsa_circRNA_101973	exonic	POLR2A	0.200716646409059	0.174280438578553	up	no
hsa_circRNA_104830	exonic	HIATL1	0.0631382355567466	0.0622428241313451	up	no
hsa_circRNA_104063	exonic	RANBP9	0.155813492752944	0.101354224998816	up	no
hsa_circRNA_091611	exonic	SAGE1	0.265243524916905	0.0134614353507604	up	no
hsa_circRNA_090328	exonic	KDM6A	0.205029591471153	0.0681158198974648	up	no
hsa_circRNA_404436	intronic	KIF1B	0.00564452936103868	0.0565036554817029	up	no
hsa_circRNA_000556	sense overlapping	MED13L	0.292709617761427	0.0294869045400324	up	no
hsa_circRNA_001047	exonic	NCAPH	0.207473510901679	0.0188148017283332	up	no
hsa_circRNA_101723	exonic	ABCC1	0.1784213445295	0.0800014436132281	up	no
hsa_circRNA_000145	exonic	PFDN2	0.254014854897101	0.0593936517401674	up	no
hsa_circRNA_402446	exonic	FAM117B	0.0737610033416345	0.0713807857793757	up	no
hsa_circRNA_014233	exonic	S100A2	0.0704538515565422	0.0422319018095155	up	no
hsa_circRNA_103618	exonic	ARAP2	0.0350194501870806	0.0998948665575186	up	no
hsa_circRNA_006295	exonic	USO1	0.24874803507689	0.102075853648796	up	no
hsa_circRNA_407046	antisense	SH2D4A	0.0403019243560127	0.0834870400386242	up	no
hsa_circRNA_000598	antisense	KLF13	0.41028611799941	-0.022067168001604	down	no
hsa_circRNA_406984	exonic	TRRAP	0.356916330749917	0.0754058937127316	up	no
hsa_circRNA_001565	exonic	CANX	0.259209876498803	0.105408044182095	up	no
hsa_circRNA_100734	exonic	TSPAN4	0.179174450296922	0.0366544599369168	up	no
hsa_circRNA_002646	exonic	USP14	0.359295505794782	0.0261965520479805	up	no
hsa_circRNA_406693	intronic	PRELID2	0.186030443794414	0.0416535407700475	up	no
hsa_circRNA_005030	exonic	KIAA0317	0.116089643663115	0.0360831551315164	up	no
hsa_circRNA_021620	exonic	CD59	0.201931348666402	0.109599466304719	up	no
hsa_circRNA_102482	exonic	PGLS	0.450256421926652	-0.0079006576956874	down	no
hsa_circRNA_021157	exonic	TMEM41B	0.101737411717877	0.150629764559527	up	no
hsa_circRNA_007529	sense overlapping	DCAF17	0.126186280039079	0.0622585409315605	up	no
hsa_circRNA_405341	exonic	AP4E1	0.191858386135513	0.0941437967649044	up	no
hsa_circRNA_057183	exonic	AGPS	0.0875832011785378	0.105803726168039	up	no
hsa_circRNA_078402	exonic	ARID1B	0.154376444528803	0.112226771092162	up	no
hsa_circRNA_064743	exonic	UBP1	0.17147244950805	0.118890617153098	up	no
hsa_circRNA_002796	exonic	BDAG1	0.5	0	down	no
hsa_circRNA_104468	exonic	SND1	0.0805990167014086	0.0736181110111894	up	no
hsa_circRNA_100507	exonic	KIF26B	0.0829244125620307	0.048817158148721	up	no
hsa_circRNA_104423	exonic	CDK14	0.470414437113998	0.00124025162416235	up	no
hsa_circRNA_102402	exonic	DAZAP1	0.0958244023264357	0.141345485182689	up	no
hsa_circRNA_401368	exonic	KATNBL1	0.0497516944368623	0.103429985900639	up	no
hsa_circRNA_010027	exonic	PDPN	0.1037913975678	0.0811942020587842	up	no
hsa_circRNA_405418	exonic	BLM	0.0473831013043058	0.056792789800074	up	no
hsa_circRNA_405330	exonic	PDIA3	0.183217900021819	0.173342386495042	up	no
hsa_circRNA_104983	exonic	NHS	0.357424637425341	0.0324229080913115	up	no
hsa_circRNA_008198	exonic	NSFL1C	0.461769413692864	-0.00922248655806324	down	no
hsa_circRNA_044189	exonic	None	0.17058170275308	0.067575564145982	up	no
hsa_circRNA_104609	exonic	HOOK3	0.160954726065914	0.118209889922488	up	no
hsa_circRNA_100932	exonic	ME3	0.0618996591544898	0.0244424564676599	up	no
hsa_circRNA_103949	exonic	SEC24A	0.0708130445584321	0.170030495871786	up	no
hsa_circRNA_005076	exonic	MRPS6	0.0680639054673785	0.149398935433956	up	no
hsa_circRNA_005809	exonic	PARP8	0.191749546051223	0.0295552435617161	up	no
hsa_circRNA_089315	exonic	GTF3C5	0.0488209699396468	0.0399122545192553	up	no
hsa_circRNA_100630	exonic	KAT6B	0.254530051112872	0.0647576059907188	up	no
hsa_circRNA_080872	exonic	PHTF2	0.086524269552889	0.0558578174650009	up	no
hsa_circRNA_101937	exonic	MYO1C	0.157489341704431	0.148260308323004	up	no
hsa_circRNA_100893	exonic	CLNS1A	0.177400480712712	0.0662904581139735	up	no
hsa_circRNA_104619	exonic	PRKDC	0.0243511725051824	0.0534210657007698	up	no
hsa_circRNA_024379	exonic	SIDT2	0.056399167264611	0.0489626304358865	up	no
hsa_circRNA_102603	exonic	ZNF606	0.124514472390938	0.063580148880656	up	no
hsa_circRNA_104943	exonic	NUP214	0.0527007366696484	0.04817895503004	up	no
hsa_circRNA_004541	exonic	SLC38A7	0.35155196031369	0.0301471587846728	up	no
hsa_circRNA_001464	exonic	SLC12A7	0.3985349804857	0.0114706290856046	up	no
hsa_circRNA_082720	exonic	DENND2A	0.129067930337901	0.0613716876290673	up	no
hsa_circRNA_000461	exonic	NCOR2	0.226095978756475	0.100989941731284	up	no
hsa_circRNA_100909	exonic	PICALM	0.292560750078448	0.0579519989960642	up	no
hsa_circRNA_069655	exonic	NFXL1	0.139234715820226	0.0493616148295004	up	no
hsa_circRNA_100558	exonic	SUV39H2	0.185546048001155	0.127977898639244	up	no
hsa_circRNA_001026	intronic	SMG5	0.295932164603543	0.073151102031898	up	no
hsa_circRNA_104368	exonic	TNS3	0.200061199704962	0.0432789107282981	up	no
hsa_circRNA_102826	exonic	R3HDM1	0.243402052475647	0.0469457114986111	up	no
hsa_circRNA_405890	exonic	KIAA1841	0.361669292166507	0.0514050926678778	up	no
hsa_circRNA_400051	intronic	ZC3H4	0.308210882522713	0.0260234918815529	up	no
hsa_circRNA_003907	intronic	FARP1	0.304867885500153	0.0521566719858347	up	no
hsa_circRNA_407126	exonic	LRRC6	0.233589727207201	0.0382043526702293	up	no
hsa_circRNA_405325	intronic	TTBK2	0.440763951909966	-0.0147446779415681	down	no
hsa_circRNA_038516	exonic	POLR3E	0.0122126164643659	0.0858924894624877	up	no
hsa_circRNA_060762	exonic	CSE1L	0.159007630586431	0.131766214053013	up	no
hsa_circRNA_406534	exonic	LARP1B	0.0978188441352152	0.0928031787934132	up	no
hsa_circRNA_405172	intronic	FARP1	0.346929143102212	0.0184231638594426	up	no
hsa_circRNA_103148	exonic	SLC19A1	0.439945633849967	0.0113129970405437	up	no
hsa_circRNA_100720	exonic	DOCK1	0.381366175378573	0.0444822961154206	up	no
hsa_circRNA_007008	intronic	SENP3-EIF4A1	0.126378183801909	0.0805844604570628	up	no
hsa_circRNA_069574	exonic	UCHL1	0.0181787292771172	0.0437169489121384	up	no
hsa_circRNA_403697	exonic	MCM9	0.0783727852814168	0.0969100130080563	up	no
hsa_circRNA_104166	exonic	BVES	0.0392934915870527	0.0810222960489134	up	no
hsa_circRNA_405710	intronic	MIDN	0.311210749475638	0.0273114740864263	up	no
hsa_circRNA_104364	exonic	CCM2	0.149810184943649	0.097721020679598	up	no
hsa_circRNA_402952	exonic	PLXND1	0.134936857281461	0.0407537034609495	up	no
hsa_circRNA_101611	exonic	ETFA	0.209698999940717	0.0684144979619731	up	no
hsa_circRNA_103680	exonic	SEC31A	0.167225255270897	0.113943352306837	up	no
hsa_circRNA_100805	exonic	AMBRA1	0.169779864978084	0.0418008124347812	up	no
hsa_circRNA_406231	exonic	METTL6	0.124548778148529	0.0966610623094061	up	no
hsa_circRNA_043821	exonic	PTRF	0.219700248244093	0.0454318801589477	up	no
hsa_circRNA_092455	sense overlapping	CFD	0.402780791257235	-0.0227298983509773	down	no
hsa_circRNA_404328	exonic	AP1S2	0.344433531865416	0.0251835460182488	up	no
hsa_circRNA_406150	exonic	HLCS	0.080413058284467	0.052971145602636	up	no
hsa_circRNA_001328	exonic	SIDT1	0.0872272725304208	0.048848567537817	up	no
hsa_circRNA_084553	exonic	RPS20	0.318917086211886	0.0324488527724315	up	no
hsa_circRNA_104399	exonic	CLIP2	0.181509986432588	0.168361223456867	up	no
hsa_circRNA_001198	exonic	U2AF1	0.257343463776655	0.0599310534075365	up	no
hsa_circRNA_102327	exonic	LAMA3	0.000782924816246186	0.081841557471216	up	no
hsa_circRNA_103087	exonic	ATP9A	0.0568799072110745	0.088609990477943	up	no
hsa_circRNA_000306	sense overlapping	ZFP91	0.0636373599638157	0.067693641890171	up	no
hsa_circRNA_104158	exonic	SIM1	0.362528251751114	0.0197154476037047	up	no
hsa_circRNA_080543	exonic	LAT2	0.476394118165254	-0.00248880040369475	down	no
hsa_circRNA_103670	exonic	CNOT6L	0.184058462790162	-0.0193932908533637	down	no
hsa_circRNA_101803	exonic	NETO2	0.459132219579005	0.00824797693332226	up	no
hsa_circRNA_101160	exonic	SLC24A6	0.0500276920184497	0.0666484079755209	up	no
hsa_circRNA_405872	exonic	PRKCE	0.445071260512888	-0.00671917664299666	down	no
hsa_circRNA_090986	exonic	NLGN3	0.24169946053697	0.0552690886422134	up	no
hsa_circRNA_104369	exonic	TNS3	0.385475629484187	-0.035207308227367	down	no
hsa_circRNA_065916	exonic	VPRBP	0.0578960658178859	0.0618236853960458	up	no
hsa_circRNA_005412	exonic	SMARCA4	0.135607593851262	0.116338564846382	up	no
hsa_circRNA_016519	exonic	MARK1	0.101435294938125	0.046625212091902	up	no
hsa_circRNA_005458	exonic	TCONS_l2_00013877	0.0292799590099733	0.073564190320164	up	no
hsa_circRNA_402964	exonic	PCCB	0.493429516365145	0.00291519519099344	up	no
hsa_circRNA_102565	exonic	RELB	0.43266338612361	0.0106146501310684	up	no
hsa_circRNA_104003	exonic	SLIT3	0.378086230730929	0.017843987358243	up	no
hsa_circRNA_103197	exonic	MTMR3	0.285508751694916	0.0353279623417429	up	no
hsa_circRNA_101897	exonic	KLHDC4	0.104854343339998	0.0528523073252757	up	no
hsa_circRNA_102590	exonic	RPL13A	0.0986743131730182	0.0861381807174506	up	no
hsa_circRNA_004878	exonic	DIAPH3	0.243637347911071	0.0611243510502077	up	no
hsa_circRNA_101458	exonic	HERC2P3	0.202712638883296	0.0928469057642508	up	no
hsa_circRNA_039187	exonic	TCONS_l2_00010457	0.465257315814338	0.0106093325479331	up	no
hsa_circRNA_051123	exonic	LTBP4	0.246867885983893	0.0149331891845011	up	no
hsa_circRNA_013141	exonic	TGFBR3	0.276996360524024	0.034258186865715	up	no
hsa_circRNA_063811	exonic	CELSR1	0.369198740792336	0.05053666834292	up	no
hsa_circRNA_037128	exonic	NPRL3	0.4744608348334	-0.00940090169040453	down	no
hsa_circRNA_407224	exonic	SVEP1	0.000913130334129991	0.0310342337399688	up	no
hsa_circRNA_104435	exonic	ZKSCAN1	0.069667853456683	0.0683187847659203	up	no
hsa_circRNA_407008	sense overlapping	AHCYL2	0.166260560577086	0.0429002797161943	up	no
hsa_circRNA_008794	exonic	FBXL3	0.27760206218604	0.0549868793163016	up	no
hsa_circRNA_101479	exonic	RPUSD2	0.256686891104608	0.0418921613281771	up	no
hsa_circRNA_025054	exonic	CCND2	0.152280924192967	0.0387731965737853	up	no
hsa_circRNA_404641	exonic	ATP2B4	0.188772788963745	0.105176706738794	up	no
hsa_circRNA_103106	exonic	DNAJC5	0.120590507095104	0.0720026614205014	up	no
hsa_circRNA_406433	exonic	TACC3	0.269581364405344	0.10165139248267	up	no
hsa_circRNA_405299	intronic	ATP10A	0.0876244620264933	0.0584030160873196	up	no
hsa_circRNA_008939	exonic	MACF1	0.0542017482099069	0.105994540969836	up	no
hsa_circRNA_085743	exonic	PTK2	0.411916210913497	0.0121566188898021	up	no
hsa_circRNA_104014	exonic	FBXW11	0.0122861152146277	0.161911801368756	up	no
hsa_circRNA_405770	exonic	THAP8	0.366445628936548	0.010108528180552	up	no
hsa_circRNA_102484	exonic	IFI30	0.0888917182954595	0.0474740717753497	up	no
hsa_circRNA_401884	exonic	MFSD11	0.0465383646494101	0.0812118493116805	up	no
hsa_circRNA_103986	exonic	SLC36A1	0.0996800293825062	0.067406117523143	up	no
hsa_circRNA_007581	exonic	RAB2A	0.0864733125500868	0.126653284756639	up	no
hsa_circRNA_405642	intronic	P4HB	0.463212583803168	-0.00268913851078125	down	no
hsa_circRNA_101584	exonic	PKM2	0.283726929986207	0.0981190137384597	up	no
hsa_circRNA_101778	exonic	IL21R	0.323708994969158	0.0397671268714877	up	no
hsa_circRNA_101469	exonic	OTUD7A	0.380573976023045	0.0155537698300796	up	no
hsa_circRNA_102263	exonic	TBCD	0.147563730587976	0.0362121726544447	up	no
hsa_circRNA_405302	sense overlapping	CTD-3092A11.1	0.0588367066659454	0.130206169062162	up	no
hsa_circRNA_405907	sense overlapping	ANXA4	0.215577683452977	0.0526123372064242	up	no
hsa_circRNA_100931	exonic	C11orf73	0.135525822160794	0.0997640943548132	up	no
hsa_circRNA_405009	sense overlapping	ESPL1	0.0865816222605917	0.0529904197391932	up	no
hsa_circRNA_061260	exonic	BAGE2	0.280959078608269	0.0820137925139088	up	no
hsa_circRNA_002520	exonic	POGZ	0.301808543162263	0.0280287236002435	up	no
hsa_circRNA_404603	intronic	UCK2	0.127867890214319	0.0332409331386792	up	no
hsa_circRNA_101965	exonic	DHX33	0.209059562381271	0.182736331588225	up	no
hsa_circRNA_047463	intronic	TPGS2	0.160362155344507	0.0523673329790625	up	no
hsa_circRNA_104001	exonic	RARS	0.146392985232919	0.125612583883756	up	no
hsa_circRNA_102330	exonic	TTC39C	0.213246464773802	0.0440676266313004	up	no
hsa_circRNA_404827	exonic	SCART1	0.0797151103103747	0.0738760836867238	up	no
hsa_circRNA_089652	exonic	TPRN	0.123768202856893	0.0454104713796842	up	no
hsa_circRNA_104680	exonic	ATAD2	0.0623852081822329	0.0721479833164209	up	no
hsa_circRNA_104315	exonic	ISPD	0.436959341146648	-0.00883341262783693	down	no
hsa_circRNA_061482	exonic	C21orf63	0.227033446317128	0.0137157024712748	up	no
hsa_circRNA_018332	exonic	ERCC6	0.397849770483336	0.0193051551953866	up	no
hsa_circRNA_065926	exonic	RAD54L2	0.316445898901635	0.0169605731300468	up	no
hsa_circRNA_000416	exonic	MDM2	0.265114919314738	0.0701578540327214	up	no
hsa_circRNA_102689	exonic	CRIM1	0.333966103866749	-0.0312560975730224	down	no
hsa_circRNA_101234	exonic	SPATA13	0.0997631903428133	0.148144547443577	up	no
hsa_circRNA_100627	exonic	VCL	0.134258474857133	0.124058497118605	up	no
hsa_circRNA_006562	sense overlapping	TCONS_l2_00027391	0.25559490303396	0.120881202971911	up	no
hsa_circRNA_024948	exonic	KDM5A	0.139325374436097	0.236361132685941	up	no
hsa_circRNA_100926	exonic	PICALM	0.204803651103015	0.148435328862238	up	no
hsa_circRNA_016503	exonic	RAB3GAP2	0.476612942393572	0.0041559597711577	up	no
hsa_circRNA_104395	exonic	STX1A	0.369287170289225	0.0145103151729476	up	no
hsa_circRNA_405392	exonic	PTPN9	0.14959870578794	0.138060413930205	up	no
hsa_circRNA_405582	exonic	PSME3	0.243265455509998	0.108832812087041	up	no
hsa_circRNA_019608	exonic	MGEA5	0.284314154007525	0.0681158198974648	up	no
hsa_circRNA_100839	exonic	SNHG1	0.287221838821552	0.0286058592093019	up	no
hsa_circRNA_101018	exonic	ATF7IP	0.0293767547521139	0.0587927584192301	up	no
hsa_circRNA_017502	exonic	PITRM1	0.0384193501924479	0.0678116312345062	up	no
hsa_circRNA_100530	exonic	WDR37	0.028819033821704	0.0523529423126716	up	no
hsa_circRNA_009246	exonic	UBE2J2	0.0998910865981693	0.137806833813379	up	no
hsa_circRNA_104717	exonic	TSNARE1	0.445664534428467	0.00507952552927507	up	no
hsa_circRNA_406207	sense overlapping	ATXN10	0.427267820517492	0.0115706511950726	up	no
hsa_circRNA_050565	exonic	ZNF30	0.176004648031397	0.0835460514500749	up	no
hsa_circRNA_000928	exonic	C19orf55	0.271679836581858	0.0468720503107242	up	no
hsa_circRNA_002427	exonic	SIPA1L3	0.0584044464282704	0.0355761542611961	up	no
hsa_circRNA_102968	exonic	SEPT2	0.268991628558623	0.0709797331272177	up	no
hsa_circRNA_025332	exonic	C1R	0.384738614078029	-0.0382264902215596	down	no
hsa_circRNA_103568	exonic	DLG1	0.00845527684524814	0.102888595865226	up	no
hsa_circRNA_404621	intronic	XPR1	0.245645156790086	0.0963633867786824	up	no
hsa_circRNA_102221	exonic	SLC38A10	0.101806228866766	0.0423152441496578	up	no
hsa_circRNA_043820	exonic	PTRF	0.155389524139843	0.0615372277423364	up	no
hsa_circRNA_102829	exonic	GTDC1	0.132531803687744	0.0626715017966349	up	no
hsa_circRNA_100012	exonic	GNB1	0.102124879197375	0.0918940440806041	up	no
hsa_circRNA_001072	sense overlapping	TSC2	0.053099539926423	0.0698911702773945	up	no
hsa_circRNA_405191	exonic	SCFD1	0.0181247375710508	0.122904566697847	up	no
hsa_circRNA_401979	exonic	NEDD4L	0.119158518789444	0.0725506671486117	up	no
hsa_circRNA_007819	exonic	ZNF607	0.119062814175741	0.0772052521458919	up	no
hsa_circRNA_040825	exonic	BANP	0.234770678930007	0.0287941931105915	up	no
hsa_circRNA_101250	exonic	FAM48A	0.18988263626272	0.13386526155627	up	no
hsa_circRNA_102164	exonic	CCDC47	0.0911052145433988	0.187073189168513	up	no
hsa_circRNA_104461	exonic	IMMP2L	0.270088133618818	0.0211892990699381	up	no
hsa_circRNA_404593	intronic	ARHGEF2	0.382845305943965	-0.0390756263561501	down	no
hsa_circRNA_000774	antisense	GRN	0.122289763842013	0.0327133059399684	up	no
hsa_circRNA_104486	exonic	KLHDC10	0.120558970993332	0.105871699740407	up	no
hsa_circRNA_100400	exonic	RFWD2	0.167806661830908	0.101720451345861	up	no
hsa_circRNA_004764	exonic	C6orf89	0.153655184860125	0.150385858820779	up	no
hsa_circRNA_403288	exonic	LPCAT1	0.227997673961078	0.0846371387501685	up	no
hsa_circRNA_011267	exonic	SNRNP40	0.174502154356523	0.0275456256816517	up	no
hsa_circRNA_100449	exonic	RPS6KC1	0.124712252972832	0.0675059600939212	up	no
hsa_circRNA_001166	intronic	ERGIC1	0.226095238608051	0.070342385364116	up	no
hsa_circRNA_080087	exonic	PPIA	0.188251667352626	0.0928825237250129	up	no
hsa_circRNA_001926	antisense	MED12	0.204040620459806	0.109144469425068	up	no
hsa_circRNA_003027	exonic	AGAP3	0.103361728663895	0.0920820306936725	up	no
hsa_circRNA_104587	exonic	FUT10	0.0279593932007278	0.130372339877589	up	no
hsa_circRNA_006863	exonic	DCTN6	0.120813690173429	0.0428799964813913	up	no
hsa_circRNA_402433	exonic	MOB4	0.353729077596495	0.093498412731389	up	no
hsa_circRNA_000165	exonic	STX6	0.314203209897922	0.0455935749210983	up	no
hsa_circRNA_404589	exonic	UBAP2L	0.178480356457587	0.10213956785641	up	no
hsa_circRNA_012299	exonic	MAST2	0.0890315928069096	0.0614143010306521	up	no
hsa_circRNA_104430	exonic	TRRAP	0.13019785850963	0.119288462585594	up	no
hsa_circRNA_402583	exonic	PPP1R16B	0.0483051728003341	0.0320151364311635	up	no
hsa_circRNA_100588	exonic	None	0.0602746346921554	0.0364853506634808	up	no
hsa_circRNA_005970	exonic	UBXN2A	0.149299669626811	0.0857121132065826	up	no
hsa_circRNA_404720	sense overlapping	FAM107B	0.0679622792043946	0.047992399743489	up	no
hsa_circRNA_037558	exonic	SRRM2	0.00325915843779579	0.114863929587745	up	no
hsa_circRNA_103707	exonic	NFKB1	0.137793962287736	0.0950362155137011	up	no
hsa_circRNA_403782	exonic	RAPGEF5	0.190278281878239	0.0593978869621162	up	no
hsa_circRNA_057822	exonic	ICA1L	0.479655113529905	-0.00326198098279903	down	no
hsa_circRNA_102677	exonic	CRIM1	0.272293639589823	-0.0574282940992117	down	no
hsa_circRNA_400065	intronic	ARVCF	0.227928664163082	0.0292461054570283	up	no
hsa_circRNA_403589	exonic	CUL7	0.219491285485691	0.046883430782586	up	no
hsa_circRNA_102950	exonic	AGAP1	0.311516163548501	0.0486768957329921	up	no
hsa_circRNA_402097	exonic	RYR1	0.126707923118465	0.0617455959448055	up	no
hsa_circRNA_000694	sense overlapping	ITGAX	0.145125425905951	0.0268995530232034	up	no
hsa_circRNA_101007	exonic	RIMKLB	0.0823489575992672	0.122328113570493	up	no
hsa_circRNA_100546	exonic	ATP5C1	0.156666416775482	0.0898998177797797	up	no
hsa_circRNA_100416	exonic	CACNA1E	0.00866181762409622	0.0548219001881801	up	no
hsa_circRNA_027914	exonic	DRAM1	0.147156106207301	0.118948372919113	up	no
hsa_circRNA_102127	exonic	SPAG9	0.34705987618391	0.0528148320704608	up	no
hsa_circRNA_405443	intronic	NDE1	0.129340832494149	0.163970626379828	up	no
hsa_circRNA_007494	sense overlapping	ROCK2	0.184377133089053	0.124005772808254	up	no
hsa_circRNA_006543	exonic	SEC31A	0.151442629453963	0.221005459095273	up	no
hsa_circRNA_071095	exonic	SLC10A7	0.31491655353737	0.0282390866374895	up	no
hsa_circRNA_046157	exonic	NPLOC4	0.204861497189114	0.0756400949510847	up	no
hsa_circRNA_405183	sense overlapping	CDC16	0.108994614624343	0.0912080341835863	up	no
hsa_circRNA_004875	intronic	CTBP2	0.132258129563131	0.0722451916616533	up	no
hsa_circRNA_406704	intronic	EBF1	0.160838687014187	0.0894004112293109	up	no
hsa_circRNA_406571	exonic	TRAPPC11	0.385950123622933	0.00639856114669209	up	no
hsa_circRNA_101962	exonic	RABEP1	0.112071738921738	0.14921911265538	up	no
hsa_circRNA_100146	exonic	EIF3I	0.324290982607572	0.036069375668514	up	no
hsa_circRNA_092448	exonic	RNF213	0.133877062491283	0.0374224692535404	up	no
hsa_circRNA_101735	exonic	SMG1	0.232647414506757	0.041964501543536	up	no
hsa_circRNA_000207	intergenic	None	0.371137488731433	-0.0152399665567368	down	no
hsa_circRNA_101028	exonic	C12orf11	0.0520129332229045	0.104735350520013	up	no
hsa_circRNA_102411	exonic	MFSD12	0.422525140047056	0.00982400569395724	up	no
hsa_circRNA_406774	sense overlapping	UNC5CL	0.0769084856067599	0.105567332540555	up	no
hsa_circRNA_100753	exonic	TRIM6-TRIM34	0.124288379568542	0.0915708353406933	up	no
hsa_circRNA_405021	sense overlapping	MRPL40P1	0.177058918696744	0.0537341238351454	up	no
hsa_circRNA_033194	exonic	WDR25	0.0550904738240984	0.0850501797117227	up	no
hsa_circRNA_000148	sense overlapping	UCK2	0.288595579384159	0.057059347439043	up	no
hsa_circRNA_404091	exonic	RIMS2	0.100980587456333	0.0672714958004331	up	no
hsa_circRNA_104187	exonic	ARHGAP18	0.0100328951312382	0.135157901789986	up	no
hsa_circRNA_007738	sense overlapping	SHC3	0.285089528180074	0.0570385009703642	up	no
hsa_circRNA_100716	exonic	CTBP2	0.0401153974306875	0.136206341005366	up	no
hsa_circRNA_045590	exonic	ATP5H	0.125040733355242	0.105803726168039	up	no
hsa_circRNA_102460	exonic	NFIX	0.174517814279284	0.135809816066712	up	no
hsa_circRNA_102210	exonic	PGS1	0.0670695106996402	0.094347796243456	up	no
hsa_circRNA_102575	exonic	EML2	0.0833052354215733	0.102186500466921	up	no
hsa_circRNA_100052	exonic	PLOD1	0.151719537259815	0.0608488730388073	up	no
hsa_circRNA_018886	exonic	VCL	0.216019865432086	0.15131337370307	up	no
hsa_circRNA_063503	exonic	L3MBTL2	0.161123232810631	0.067751784266843	up	no
hsa_circRNA_407213	exonic	NIPSNAP3A	0.149851005724736	0.0714059453445148	up	no
hsa_circRNA_060502	exonic	ADA	0.0262045526695904	0.0883098412461388	up	no
hsa_circRNA_009130	exonic	SBNO2	0.204110473258166	0.0219366376182102	up	no
hsa_circRNA_101624	exonic	AP3B2	0.325052004717623	0.0205216671446017	up	no
hsa_circRNA_104895	exonic	PAPPA	0.0168167150730486	0.159631296775173	up	no
hsa_circRNA_080272	exonic	CCT6A	0.0449366096080091	0.0976517629439666	up	no
hsa_circRNA_087798	exonic	NIPSNAP3A	0.0786109247740007	0.0698026584218101	up	no
hsa_circRNA_407139	exonic	SMARCA2	0.170706143573004	0.0649408069330146	up	no
hsa_circRNA_079988	exonic	POLR2J4	0.1246889178432	0.0347621062592119	up	no
hsa_circRNA_103448	exonic	PDIA5	0.194076063709122	0.0473201559270959	up	no
hsa_circRNA_103112	exonic	USP25	0.143078273847199	0.0805142387647277	up	no
hsa_circRNA_080217	exonic	COBL	0.149751371613813	0.0929438257904551	up	no
hsa_circRNA_402215	exonic	NDUFAF7	0.103437586939488	0.112874225206919	up	no
hsa_circRNA_406858	exonic	ALDH8A1	0.237122675075907	0.0325134038224956	up	no
hsa_circRNA_103491	exonic	RNF13	0.127974442426817	0.0942888220495293	up	no
hsa_circRNA_406203	exonic	SULT4A1	0.140957548259026	0.0485971584016061	up	no
hsa_circRNA_100522	exonic	WDR37	0.107020727871599	0.0963564189472423	up	no
hsa_circRNA_100527	exonic	WDR37	0.186977533948179	0.122224047922314	up	no
hsa_circRNA_100150	exonic	ZBTB8OS	0.340503266356733	0.020684598859851	up	no
hsa_circRNA_004077	exonic	VAT1L	0.31325615329772	0.0442840769722401	up	no
hsa_circRNA_103852	exonic	ADAMTS6	0.313023735038694	0.0632151925451129	up	no
hsa_circRNA_403044	exonic	SENP2	0.229122733993372	0.10089605625952	up	no
hsa_circRNA_100411	exonic	SOAT1	0.359231660280896	0.0297413048841612	up	no
hsa_circRNA_103479	exonic	IL20RB	0.316937444665603	0.0881096273610803	up	no
hsa_circRNA_003813	exonic	TM2D3	0.0575282865343394	0.0380129445068444	up	no
hsa_circRNA_102085	exonic	DHX8	0.108675573331818	0.0433271849354247	up	no
hsa_circRNA_405062	exonic	ACACB	0.247798719853059	0.0399632999450196	up	no
hsa_circRNA_001039	intronic	MLXIP	0.372463468780129	0.0113300638328962	up	no
hsa_circRNA_069087	exonic	MAN2B2	0.0215017910367246	0.0609398545598764	up	no
hsa_circRNA_023461	exonic	ARAP1	0.238894027010312	0.0815036819666561	up	no
hsa_circRNA_100935	exonic	NOX4	0.208112548454881	0.256451544830232	up	no
