feature_id	display_label	log2_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation
hsa-miR-497-5p	hsa-miR-497-5p	0.386846683702724	0.1557164659875	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6858-3p	hsa-miR-6858-3p	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3940-3p	hsa-miR-3940-3p	-2.2856504274021	0.0976657218628147	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6746-3p	hsa-miR-6746-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4661-3p	hsa-miR-4661-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10524-5p	hsa-miR-10524-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3622a-5p	hsa-miR-3622a-5p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2682-5p	hsa-miR-2682-5p	-0.0511112761947731	0.937522224632324	0.969995524089821	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-15a-3p	hsa-miR-15a-3p	0.764776977618836	0.156217324625956	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6750-5p	hsa-miR-6750-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-370-5p	hsa-miR-370-5p	-0.450882122915414	0.431368746329301	0.720900438986339	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-431-3p	hsa-miR-431-3p	0.637514719054109	0.277556547424792	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-12114	hsa-miR-12114	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-301a-3p	hsa-miR-301a-3p	0.292432047391177	0.439564661401397	0.728944730157316	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-301b-3p	hsa-miR-301b-3p	0.371657270737948	0.598464647171581	0.838059663983451	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-130b-3p	hsa-miR-130b-3p	0.218377343799763	0.363694605760662	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-130a-3p	hsa-miR-130a-3p	0.065775712045566	0.626010728545521	0.845156953735133	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-33b-3p	hsa-miR-33b-3p	-0.179846098777837	0.814865123631123	0.922507172387301	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-140-5p	hsa-miR-140-5p	-0.413027499078266	0.270666795062558	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-101-5p	hsa-miR-101-5p	-0.584498280067661	0.617146381228391	0.843511888970432	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5000-5p	hsa-miR-5000-5p	-0.457652350824863	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6874-3p	hsa-miR-6874-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-142-5p	hsa-miR-142-5p	0.578515957007554	0.503355636073655	0.771614181033681	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3651	hsa-miR-3651	-0.0818750113847417	0.940749427886108	0.969995524089821	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2115-3p	hsa-miR-2115-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3617-3p	hsa-miR-3617-3p	-0.771567658022741	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-136-3p	hsa-miR-136-3p	-0.0605405010379361	0.845366022202939	0.93256780588044	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-188-5p	hsa-miR-188-5p	1.27706617105898	0.0173880465638115	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-4800-3p	hsa-miR-4800-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3126-3p	hsa-miR-3126-3p	0.938521019028433	0.430573496286226	0.720900438986339	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-200a-5p	hsa-miR-200a-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-141-5p	hsa-miR-141-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-532-5p	hsa-miR-532-5p	0.0147132192751762	0.939707394022065	0.969995524089821	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4728-3p	hsa-miR-4728-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6871-5p	hsa-miR-6871-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-126-5p	hsa-miR-126-5p	-0.0545832574274678	0.697354269521081	0.886165387194732	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-25-3p	hsa-miR-25-3p	0.065173701277681	0.470655847276706	0.752572754948171	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548o-3p	hsa-miR-548o-3p	0.392579831405062	0.70252920468452	0.887914676632046	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4714-3p	hsa-miR-4714-3p	0.55785552142437	0.576599602294093	0.826680985998016	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-16-2-3p	hsa-miR-16-2-3p	-0.0402921477275218	0.891704738435727	0.952539415834143	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-195-3p	hsa-miR-195-3p	0.111707061489985	0.938160011727646	0.969995524089821	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181d-3p	hsa-miR-181d-3p	0.712228854340479	0.552938534164166	0.809002632923718	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1306-5p	hsa-miR-1306-5p	0.111712909961397	0.923221333401617	0.965936095409683	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3614-5p	hsa-miR-3614-5p	-0.3613874796499	0.677657187966974	0.873109896255419	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4768-3p	hsa-miR-4768-3p	0.980382923263133	0.195138457605198	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-16-1-3p	hsa-miR-16-1-3p	0.530502567245378	0.273874927888517	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1910-5p	hsa-miR-1910-5p	0.471532575643491	0.551515846744433	0.809002632923718	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-194-3p	hsa-miR-194-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-935	hsa-miR-935	-0.192207426164754	0.664271167381933	0.869670804664505	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-490-5p	hsa-miR-490-5p	0.449360178178385	0.633626940955745	0.848060684643824	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-323b-3p	hsa-miR-323b-3p	5.64139030334587e-06	0.999989665263436	0.999989665263436	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-324-3p	hsa-miR-324-3p	0.310722427935858	0.50750264865037	0.774486403998647	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-199a-5p	hsa-miR-199a-5p	-0.0233928572135795	0.87642419280617	0.944790977077074	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-199b-5p	hsa-miR-199b-5p	0.389149267695386	0.0491813691599562	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-4783-3p	hsa-miR-4783-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6769b-3p	hsa-miR-6769b-3p	-0.475373416195216	0.595415237240791	0.838059663983451	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-939-3p	hsa-miR-939-3p	0.0277518714887501	0.968818645554968	0.983561268342329	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6852-5p	hsa-miR-6852-5p	1.10905214277626	0.189773683643176	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1914-5p	hsa-miR-1914-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6734-3p	hsa-miR-6734-3p	0.342226469752605	0.723616286662309	0.896635373884181	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3189-3p	hsa-miR-3189-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-106b-3p	hsa-miR-106b-3p	0.0372671443067931	0.838701931222982	0.93256780588044	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6812-3p	hsa-miR-6812-3p	0.573841848633043	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1908-3p	hsa-miR-1908-3p	0.535754869328242	0.474096716544724	0.752572754948171	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4746-5p	hsa-miR-4746-5p	0.161801655104667	0.905757069062775	0.955703376158495	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4735-5p	hsa-miR-4735-5p	0.40654107463009	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-26a-2-3p	hsa-miR-26a-2-3p	-0.194350128524419	0.216763800118648	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-26a-1-3p	hsa-miR-26a-1-3p	-0.75034579335393	0.202138369539998	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6511b-3p	hsa-miR-6511b-3p	0.963715523974868	0.383439452344112	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6511a-3p	hsa-miR-6511a-3p	0.965805781101895	0.235190240862232	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-532-3p	hsa-miR-532-3p	-0.78472444182358	0.331327728733227	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2116-3p	hsa-miR-2116-3p	-1.39613278768751	0.186175964819488	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3605-3p	hsa-miR-3605-3p	-0.315619784698457	0.304365777409366	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-146a-3p	hsa-miR-146a-3p	-0.265075000522637	0.755671163896796	0.902838259180939	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-326	hsa-miR-326	0.458360607164957	0.557764629332333	0.809002632923718	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4772-3p	hsa-miR-4772-3p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3158-5p	hsa-miR-3158-5p	0.573841848633043	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3692-5p	hsa-miR-3692-5p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-134-3p	hsa-miR-134-3p	0.772683242824224	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-26b-3p	hsa-miR-26b-3p	-0.235380170679599	0.212321159689748	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1267	hsa-miR-1267	-1.03803294923778	0.402370373703426	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6837-3p	hsa-miR-6837-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-570-3p	hsa-miR-570-3p	0.320311165908962	0.71199117484942	0.889988968561775	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-15b-3p	hsa-miR-15b-3p	-0.00144852981925148	0.99042721329833	0.994424901343934	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2114-3p	hsa-miR-2114-3p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3616-3p	hsa-miR-3616-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6836-5p	hsa-miR-6836-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1909-3p	hsa-miR-1909-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-324-5p	hsa-miR-324-5p	0.208603639208854	0.555599682069623	0.809002632923718	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2682-3p	hsa-miR-2682-3p	0.535905643032928	0.659854260190547	0.865026335822917	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4763-5p	hsa-miR-4763-5p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3195	hsa-miR-3195	0.279434889363847	0.574438274138638	0.825962547352521	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6720-3p	hsa-miR-6720-3p	-0.578376510631711	0.561852019236549	0.812562149913323	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4479	hsa-miR-4479	0.40654107463009	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1255b-5p	hsa-miR-1255b-5p	-0.806015533584791	0.30457757338331	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10400-5p	hsa-miR-10400-5p	0.763690510407302	0.300473325198056	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1908-5p	hsa-miR-1908-5p	-0.0571680317956442	0.913669124813985	0.960680421039326	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10396b-5p	hsa-miR-10396b-5p	0.813464795254898	0.0421921243360954	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-760	hsa-miR-760	-1.91637969218896	0.0765492989104687	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3652	hsa-miR-3652	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6862-5p	hsa-miR-6862-5p	0.573841848633043	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1268a	hsa-miR-1268a	0.0747964260901668	0.805582855601966	0.922507172387301	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1268b	hsa-miR-1268b	-0.390944019460092	0.672345623198509	0.873109896255419	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3175	hsa-miR-3175	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-486-3p	hsa-miR-486-3p	-0.305244837958841	0.612060673668097	0.843511888970432	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6762-5p	hsa-miR-6762-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-128-1-5p	hsa-miR-128-1-5p	-0.321218189997358	0.619922548912798	0.843511888970432	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3196	hsa-miR-3196	0.772683242824224	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7704	hsa-miR-7704	0.107869902671993	0.809102630925608	0.922507172387301	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4651	hsa-miR-4651	-0.457652350824863	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-193b-5p	hsa-miR-193b-5p	-0.0329788746352051	0.902251821605761	0.955703376158495	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-197-5p	hsa-miR-197-5p	-0.825236965578932	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-363-5p	hsa-miR-363-5p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-9901	hsa-miR-9901	0.6626450010172	0.683928659460341	0.875815979617811	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-505-3p	hsa-miR-505-3p	0.341539256937732	0.394316062815051	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-376b-5p	hsa-miR-376b-5p	0.472910416900132	0.0825280748739592	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10401-5p	hsa-miR-10401-5p	0.577530848517594	0.511144190891027	0.778414135269292	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-124-5p	hsa-miR-124-5p	-1.04657296209291	0.187533149545654	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3682-5p	hsa-miR-3682-5p	0.879868551596697	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-151a-3p	hsa-miR-151a-3p	-0.242929500297908	0.0276916010312114	0.71519809890531	TRUE	FALSE	down	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-585-5p	hsa-miR-585-5p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-331-5p	hsa-miR-331-5p	-1.89525450758002	0.0855487095693859	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4473	hsa-miR-4473	0.0038361730472205	0.995458298856175	0.997463250112683	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-let-7b-3p	hsa-let-7b-3p	-0.0751610452943119	0.835391213269724	0.930811038301652	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-98-3p	hsa-miR-98-3p	-0.0624024223586277	0.826018028214391	0.926592940330686	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-let-7a-3p	hsa-let-7a-3p	0.207130590635174	0.220881582392251	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-let-7f-1-3p	hsa-let-7f-1-3p	0.167369123304707	0.260833818146068	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-let-7f-2-3p	hsa-let-7f-2-3p	0.873029521377805	0.00597792068456537	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-let-7d-3p	hsa-let-7d-3p	0.17452177190069	0.470084137971983	0.752572754948171	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-let-7e-3p	hsa-let-7e-3p	-0.199937604665713	0.531910442925106	0.794671007072794	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-190a-3p	hsa-miR-190a-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6794-3p	hsa-miR-6794-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181b-3p	hsa-miR-181b-3p	-0.155569393886404	0.611669667465692	0.843511888970432	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181b-2-3p	hsa-miR-181b-2-3p	-0.277379983208937	0.800671424356987	0.922507172387301	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-222-5p	hsa-miR-222-5p	-0.454624198400649	0.187691841509861	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-188-3p	hsa-miR-188-3p	-0.67164322191825	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6826-3p	hsa-miR-6826-3p	-0.68783636072283	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4497	hsa-miR-4497	0.172590532191403	0.693859549675963	0.883982396834293	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1468-5p	hsa-miR-1468-5p	-0.997414334577954	0.355959686649825	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-155-3p	hsa-miR-155-3p	0.143385075561424	0.852046029732341	0.932814526161934	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-337-3p	hsa-miR-337-3p	0.109032960075082	0.704085105389632	0.887914676632046	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378a-5p	hsa-miR-378a-5p	-0.427519742008833	0.0839017950210617	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1343-3p	hsa-miR-1343-3p	0.40654107463009	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6726-3p	hsa-miR-6726-3p	0.129213794698152	0.867888746529152	0.939649376327158	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-519c-5p	hsa-miR-519c-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1229-3p	hsa-miR-1229-3p	0.125211935112778	0.814010498365644	0.922507172387301	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10399-3p	hsa-miR-10399-3p	0.156462891893838	0.890720784486908	0.952539415834143	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3191-5p	hsa-miR-3191-5p	-0.457652350824863	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-526b-5p	hsa-miR-526b-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-127-5p	hsa-miR-127-5p	0.31093232500316	0.455414867548049	0.741633049444041	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-573	hsa-miR-573	-0.880946309565575	0.366347671821043	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5585-3p	hsa-miR-5585-3p	1.72005141075579	0.047345483764947	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-192-5p	hsa-miR-192-5p	-0.192828620533005	0.601381507622296	0.838059663983451	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3136-5p	hsa-miR-3136-5p	-0.368704395422217	0.523882027428218	0.785034062185357	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-943	hsa-miR-943	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3161	hsa-miR-3161	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-106a-3p	hsa-miR-106a-3p	-0.41952972849344	0.709766279081519	0.888761893812182	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3678-3p	hsa-miR-3678-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-192-3p	hsa-miR-192-3p	0.513530146334137	0.670317294645704	0.87299176462366	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4659a-5p	hsa-miR-4659a-5p	-0.921166729137021	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3157-3p	hsa-miR-3157-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-874-3p	hsa-miR-874-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6514-3p	hsa-miR-6514-3p	0.186296069416298	0.85769382742387	0.934482984805595	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-let-7i-3p	hsa-let-7i-3p	0.185299994456711	0.705611088488741	0.888712700058605	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1270	hsa-miR-1270	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-432-3p	hsa-miR-432-3p	-0.842859330260774	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-328-3p	hsa-miR-328-3p	-0.689156870220468	0.226597868764669	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4730	hsa-miR-4730	0.573841848633043	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6770-3p	hsa-miR-6770-3p	-0.102309272989553	0.897283695294524	0.95384324446373	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6788-5p	hsa-miR-6788-5p	-0.653900188765632	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
