feature_id	gene_symbol	display_label	log2_fold_change	original_log10_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction
hsa_circRNA_085258	UBR5	UBR5	0.376166321927616	0.113237346258806	0.134708683336348	0.286293917978782	FALSE	FALSE	up
hsa_circRNA_085278	AZIN1	AZIN1	0.592999819786574	0.178510733179094	0.0952357034846849	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_085287	ATP6V1C1	ATP6V1C1	0.107855989760668	0.0324678881299883	0.393175314635657	0.43116628165031	FALSE	FALSE	up
hsa_circRNA_085323	EIF3E	EIF3E	0.422109125210787	0.12706750813193	0.0448225916063504	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_085362	TRPS1	TRPS1	1.0262467726482	0.308931061520461	0.0134202324824974	0.285183486298435	TRUE	FALSE	up
hsa_circRNA_085465	ATAD2	ATAD2	0.52549267192828	0.158189056752024	0.121446645053723	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_085494	TMEM65	TMEM65	0.172836596862216	0.0520290000040101	0.261983354266007	0.34445813806618	FALSE	FALSE	up
hsa_circRNA_085544	PVT1	PVT1	0.010636030570547	0.00320176423653373	0.479535617391561	0.487404767549237	FALSE	FALSE	up
hsa_circRNA_085576	ASAP1	ASAP1	0.0975898273741505	0.0293774653112892	0.331792890624797	0.388928088447974	FALSE	FALSE	up
hsa_circRNA_085578	ASAP1	ASAP1	0.0450357563298335	0.0135571135326939	0.401298598007281	0.437045026991259	FALSE	FALSE	up
hsa_circRNA_085646	NDRG1	NDRG1	0.0466004128621392	0.0140281220818295	0.327775107763692	0.386148837255073	FALSE	FALSE	up
hsa_circRNA_085692	TRAPPC9	TRAPPC9	0.208185928838174	0.0626702092554575	0.0977371111753191	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_085694	TRAPPC9	TRAPPC9	0.166420761096934	0.0500976409914066	0.267935889123899	0.348274218975046	FALSE	FALSE	up
hsa_circRNA_085743	PTK2	PTK2	0.1450988939509	0.0436791194168879	0.261948406980293	0.344446678555801	FALSE	FALSE	up
hsa_circRNA_085800	TSNARE1	TSNARE1	0.015430040569606	0.00464490504576354	0.464197452911326	0.478068765033617	FALSE	FALSE	up
hsa_circRNA_085859	ZNF707	ZNF707	0.2048635357687	0.0616700692841597	0.14490289565062	0.288244029796074	FALSE	FALSE	up
hsa_circRNA_085912	PLEC	PLEC	0.23528941535089	0.070829171682859	0.151510018579233	0.290648846987994	FALSE	FALSE	up
hsa_circRNA_085918	PLEC	PLEC	0.222392421336448	0.0669467896306131	0.208494539970768	0.31202892686986	FALSE	FALSE	up
hsa_circRNA_085931	GRINA	GRINA	0.183711953172388	0.0553028084669055	0.124916692931995	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_085939	GRINA	GRINA	0.32135205373741	0.0967366073431839	0.0605377374423536	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_085946	EXOSC4	EXOSC4	0.17598195637949	0.0529758475658567	0.152071068214802	0.290927789224836	FALSE	FALSE	up
hsa_circRNA_085952	CYC1	CYC1	0.152469155487833	0.0458977892153933	0.140528064383277	0.287715886731732	FALSE	FALSE	up
hsa_circRNA_085959	CYC1	CYC1	0.185214872466908	0.055755232255618	0.0684518366149498	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_085971	MAF1	MAF1	0.203533394085132	0.0612696567389226	0.051128887484412	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_085973	MAF1	MAF1	0.284806515168881	0.0857353040263618	0.0717322198517567	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_085976	HEATR7A	HEATR7A	0.092157444580703	0.0277421551425326	0.176035382489063	0.299264708371813	FALSE	FALSE	up
hsa_circRNA_085993	None	None	0.0806980593719171	0.0242925364628199	0.191592399155942	0.304767773767857	FALSE	FALSE	up
hsa_circRNA_086026	BOP1	BOP1	0.204693050263575	0.0616187480332912	0.0671311359324022	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086154	ARHGAP39	ARHGAP39	-0.179250793714406	-0.0539598656546127	0.221539752894267	0.31876380618613	FALSE	FALSE	down
hsa_circRNA_086159	RPL8	RPL8	0.0539388071108035	0.0162371988706855	0.327841042503473	0.386191427542256	FALSE	FALSE	up
hsa_circRNA_086160	RPL8	RPL8	-0.0359195742549429	-0.0108128692822175	0.445369818730791	0.466099552861562	FALSE	FALSE	down
hsa_circRNA_086248	GLIS3	GLIS3	0	0	0.5	0.5	FALSE	FALSE	down
hsa_circRNA_086273	KIAA1432	KIAA1432	0.259918432611938	0.0782432446421604	0.11780816275989	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086277	KIAA1432	KIAA1432	0.367485569798825	0.110624179483116	0.0981785967630321	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086306	UHRF2	UHRF2	0.410321264150738	0.123519008368136	0.140451017668634	0.287715886731732	FALSE	FALSE	up
hsa_circRNA_086344	KDM4C	KDM4C	0.1263164497814	0.0380250403299844	0.0701079779998179	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086348	KDM4C	KDM4C	0.184424571137428	0.0555173278498314	0.206578113122799	0.310968382828783	FALSE	FALSE	up
hsa_circRNA_086359	PTPRD	PTPRD	0.25733204646961	0.0774646648329502	0.0211384733389573	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086368	NFIB	NFIB	0.151487753185636	0.0456023576846183	0.199485499635262	0.307495995288711	FALSE	FALSE	up
hsa_circRNA_086376	NFIB	NFIB	0.19770815795585	0.0595160859321833	0.237872078192988	0.328305471804932	FALSE	FALSE	up
hsa_circRNA_086412	BNC2	BNC2	0.205831640320199	0.0619614977930997	0.0236271669370309	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086441	HAUS6	HAUS6	0.188856817452688	0.056851566938896	0.129793322171157	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_086474	RPS6	RPS6	0.27622260754677	0.0831512903520976	0.25580606199702	0.340016862758171	FALSE	FALSE	up
hsa_circRNA_086475	RPS6	RPS6	0.289200149845794	0.0870579198541022	0.0226859107029798	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086482	ACER2	ACER2	0.135577545531939	0.0408129079436127	0.191628132225472	0.304767773767857	FALSE	FALSE	up
hsa_circRNA_086492	MLLT3	MLLT3	0.230954434839872	0.0695242125184239	0.159520209161094	0.293116831060317	FALSE	FALSE	up
hsa_circRNA_086622	DNAJA1	DNAJA1	0.486987341157859	0.146597797197164	0.0694522344244481	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_086684	UBAP2	UBAP2	0.0760060270316652	0.0228800939877786	0.194249778317367	0.305556614090465	FALSE	FALSE	up
hsa_circRNA_086735	UBAP2	UBAP2	0.526964776322763	0.158632204331512	0.133870381882501	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_086760	DCTN3	DCTN3	0.146841388329271	0.0442036624920535	0.191968420806451	0.304767773767857	FALSE	FALSE	up
hsa_circRNA_086779	VCP	VCP	0.263034405833794	0.0791812460476248	0.219779458357217	0.317887146845185	FALSE	FALSE	up
hsa_circRNA_086887	TLN1	TLN1	0.419314689013834	0.126226299015678	0.159483534680692	0.293116831060317	FALSE	FALSE	up
hsa_circRNA_086905	TLN1	TLN1	0.358227351799374	0.107837178158885	0.0937250586814708	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087003	CLTA	CLTA	0.602188914831753	0.1812769264207	0.0671622188222766	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087004	CLTA	CLTA	0.125095219981533	0.0376574135286256	0.269123531933508	0.348984169667599	FALSE	FALSE	up
hsa_circRNA_087054	ZCCHC7	ZCCHC7	0.217403711609195	0.0654450383630495	0.0736720245028175	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087060	GRHPR	GRHPR	0.251538766995964	0.0757207139381183	0.0880555983026291	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087080	FBXO10	FBXO10	0.081071610647318	0.0244049866016341	0.215336582255155	0.315441612732215	FALSE	FALSE	up
hsa_circRNA_087119	TCONS_l2_00029343	TCONS_l2_00029343	0.137403693424422	0.0413626332357689	0.199731683171456	0.307657775539218	FALSE	FALSE	up
hsa_circRNA_087120	TCONS_l2_00029343	TCONS_l2_00029343	0.151740761406708	0.0456785207483104	0.169272712780616	0.29589544473484	FALSE	FALSE	up
hsa_circRNA_087162	PTAR1	PTAR1	0.229714332633767	0.0691509045566973	0.115933573616562	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087192	TMEM2	TMEM2	0.858885222697686	0.258550214864542	0.0290828566804166	0.285183486298435	TRUE	FALSE	up
hsa_circRNA_087212	ANXA1	ANXA1	0.539975045947846	0.162548685740338	0.0442480361952344	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087220	C9orf41	C9orf41	0.489525395383863	0.147361827649813	0.0599878486575467	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087236	PRUNE2	PRUNE2	0.102361717629678	0.0308139474142196	0.325567940887394	0.384735934453673	FALSE	FALSE	up
hsa_circRNA_087255	VPS13A	VPS13A	0.366427555054223	0.110305685309136	0.121268166840463	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_087264	GNAQ	GNAQ	0.477640732044764	0.143784187496376	0.0642178473061362	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087298	TLE4	TLE4	0.222112367945121	0.0668624851594365	0.0894955624653565	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087331	TLE1	TLE1	0.17306470897288	0.0520976685916941	0.0888933938543076	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087333	TLE1	TLE1	0.150304805973025	0.0452462550903351	0.123420035623246	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_087352	UBQLN1	UBQLN1	0.586572896692294	0.17657603654789	0.127814216338514	0.285889543356546	FALSE	FALSE	up
hsa_circRNA_087386	AGTPBP1	AGTPBP1	0.570056293890944	0.171604043678216	0.0534264650621039	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087400	GOLM1	GOLM1	0.312759779613767	0.094150075101	0.133838583163518	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_087497	IARS	IARS	-0.616885197986326	-0.185700948474998	0.18180390879986	0.300983036061942	FALSE	FALSE	down
hsa_circRNA_087538	FAM120A	FAM120A	0.109810003063597	0.0330561047460965	0.331853079279501	0.388963918951989	FALSE	FALSE	up
hsa_circRNA_087557	FAM120A	FAM120A	0.450802718088563	0.135705140271511	0.117827374876649	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087581	HIATL1	HIATL1	0.224998917150929	0.0677314230543447	0.113751270894457	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087605	C9orf102	C9orf102	0.441016565859676	0.132759214908482	0.0587712437516719	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087611	C9orf102	C9orf102	0.174573505020378	0.0525518614593304	0.225016620654837	0.321197222069645	FALSE	FALSE	up
hsa_circRNA_087631	HABP4	HABP4	0.107663554434315	0.0324099593245306	0.0925370552412755	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087659	BDAG1	BDAG1	0.124851487185083	0.0375840426459671	0.131247639934283	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_087677	NCBP1	NCBP1	0.314756439485108	0.0947511296134121	0.0901189820596267	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087700	ANP32B	ANP32B	0.248437029620836	0.0747869979495326	0.158526602313699	0.293019821928657	FALSE	FALSE	up
hsa_circRNA_087761	TEX10	TEX10	0.231136054408424	0.0695788854563576	0.204271530895666	0.310306509971193	FALSE	FALSE	up
hsa_circRNA_087798	NIPSNAP3A	NIPSNAP3A	0.200273469705447	0.0602883217170412	0.112361887807855	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087800	NIPSNAP3B	NIPSNAP3B	0.320828898612559	0.0965791219582185	0.126938784127874	0.285860497854544	FALSE	FALSE	up
hsa_circRNA_087856	RAD23B	RAD23B	0.640435632076859	0.192790335547156	0.0708850176784969	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_087879	IKBKAP	IKBKAP	0.100800640787492	0.0303440164591853	0.264445619806019	0.346078443478571	FALSE	FALSE	up
hsa_circRNA_087903	C9orf5	C9orf5	0.0784490976853495	0.023615531536064	0.367928551620351	0.413457239274369	FALSE	FALSE	up
hsa_circRNA_087962	LPAR1	LPAR1	0.151164073333651	0.0455049203401787	0.251781184880305	0.337301799041863	FALSE	FALSE	up
hsa_circRNA_087964	LPAR1	LPAR1	0.0836579290469098	0.0251835460182489	0.312837236270391	0.377408833775779	FALSE	FALSE	up
hsa_circRNA_087986	KIAA0368	KIAA0368	0.461194945449875	0.138833512429026	0.0298600106189505	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088030	PTGR1	PTGR1	0.275260035386077	0.0828615272587382	0.04995402139941	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088070	PTBP3	PTBP3	0.438993478383327	0.132150204894249	0.0415556043634824	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088073	PTBP3	PTBP3	0.265053573470446	0.079789076072531	0.0884079772819658	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088087	HSDL2	HSDL2	0.575548470313284	0.173257353522819	0.0243522802926852	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088102	KIAA1958	KIAA1958	0.233363539157451	0.0702494251806988	0.0214283511591567	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088194	TNC	TNC	2.40189639959078	0.723042862754144	0.0163148724536544	0.285183486298435	TRUE	FALSE	up
hsa_circRNA_088200	TNC	TNC	2.3537769609267	0.708557468341744	0.0168449265493102	0.285183486298435	TRUE	FALSE	up
hsa_circRNA_088266	ASTN2	ASTN2	-0.0132968226134579	-0.00400274245367396	0.465211934466171	0.478663055279368	FALSE	FALSE	down
hsa_circRNA_088276	DBC1	DBC1	0.245756414401958	0.0739800523618171	0.117453891424083	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088281	CDK5RAP2	CDK5RAP2	0.268935007273478	0.0809575040734279	0.206260111499535	0.310940080583119	FALSE	FALSE	up
hsa_circRNA_088284	CDK5RAP2	CDK5RAP2	0.471852804501826	0.142041847693222	0.120704970419919	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_088292	PSMD5	PSMD5	-0.0276563429028653	-0.00832538878413113	0.363318689905303	0.410456656383596	FALSE	FALSE	down
hsa_circRNA_088333	CNTRL	CNTRL	0.424189197648375	0.127693672328798	0.102120122804702	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088357	NDUFA8	NDUFA8	0.175086706558091	0.052706350516003	0.214716290782327	0.315267764090656	FALSE	FALSE	up
hsa_circRNA_088390	RC3H2	RC3H2	0.55439181871672	0.166888566784441	0.0151634183553656	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088439	DENND1A	DENND1A	0.218480025607508	0.0657690411612946	0.225655986403623	0.321445948954868	FALSE	FALSE	up
hsa_circRNA_088478	DENND1A	DENND1A	0.217029236569355	0.0653323101434301	0.139640294777129	0.287715886731732	FALSE	FALSE	up
hsa_circRNA_088487	NEK6	NEK6	0.232362710091376	0.0699481456112779	0.125847484661136	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_088498	PSMB7	PSMB7	0.168397531695719	0.0506927082361873	0.214150120804849	0.314982052631657	FALSE	FALSE	up
hsa_circRNA_088515	RPL35	RPL35	0.0143078366838834	0.00430708801491037	0.452277855763319	0.470509456261866	FALSE	FALSE	up
hsa_circRNA_088546	SCAI	SCAI	0.063193826487194	0.0190232373134304	0.362652751206852	0.410021807826517	FALSE	FALSE	up
hsa_circRNA_088568	GAPVD1	GAPVD1	0.374577892007062	0.112759181206709	0.166428124617961	0.294841838148738	FALSE	FALSE	up
hsa_circRNA_088603	MAPKAP1	MAPKAP1	0.487824437429023	0.146849788284043	0.158749101138938	0.293113043504458	FALSE	FALSE	up
hsa_circRNA_088608	FAM125B	FAM125B	0.12691211248222	0.0382043526702293	0.165793637870631	0.294478835685169	FALSE	FALSE	up
hsa_circRNA_088614	FAM125B	FAM125B	-0.0692626624371136	-0.0208501389731201	0.267552872701583	0.347983039960825	FALSE	FALSE	down
hsa_circRNA_088633	GARNL3	GARNL3	-0.0382193222304903	-0.0115051624053248	0.371771128190897	0.416280948603621	FALSE	FALSE	down
hsa_circRNA_088635	GARNL3	GARNL3	0.101538026462062	0.0305659916656038	0.291454742896524	0.363170642339558	FALSE	FALSE	up
hsa_circRNA_088744	CIZ1	CIZ1	0.176842463770072	0.0532348861019124	0.0537041062638563	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088749	DNM1	DNM1	0.134301091711591	0.0404286570556082	0.226647403575575	0.321950135909874	FALSE	FALSE	up
hsa_circRNA_088774	SWI5	SWI5	0.0663424948286962	0.0199710809306201	0.19202629916546	0.304767773767857	FALSE	FALSE	up
hsa_circRNA_088780	COQ4	COQ4	0.156119201917282	0.0469965626762236	0.0816904557916902	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_088846	SPTAN1	SPTAN1	0.656896394962801	0.197745518927337	0.0955641069175275	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089039	PPP2R4	PPP2R4	0.179193278473788	0.053942551841979	0.116681597520102	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089074	FNBP1	FNBP1	0.567040592723894	0.170696227168975	0.0757675217128329	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089090	NCS1	NCS1	0.304997698937485	0.0918134559886754	0.0512088051268032	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089202	PRRC2B	PRRC2B	0.405759685690834	0.12214583642413	0.143237450791366	0.288068102592144	FALSE	FALSE	up
hsa_circRNA_089260	MED27	MED27	0	0	0.5	0.5	FALSE	FALSE	down
hsa_circRNA_089282	SETX	SETX	0.27237227041313	0.0819922233814532	0.10239340091796	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089299	DDX31	DDX31	0.145677455195635	0.0438532837058818	0.170872229352738	0.297052929391947	FALSE	FALSE	up
hsa_circRNA_089315	GTF3C5	GTF3C5	0.227892599713537	0.0686025083036194	0.0854502962927159	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089339	RPL7A	RPL7A	0.26778543370566	0.0806114479472923	0.0548150593814469	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089353	RPL7A	RPL7A	0.129237569858353	0.0389043850940834	0.250188434940564	0.336369715759078	FALSE	FALSE	up
hsa_circRNA_089372	ADAMTS13	ADAMTS13	0.170699187154955	0.0513855755691013	0.097339310404462	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089386	VAV2	VAV2	0.202816882999687	0.061053965409978	0.238176889565885	0.328533058329532	FALSE	FALSE	up
hsa_circRNA_089414	RXRA	RXRA	0.144658242831882	0.0435464702124407	0.190057988713556	0.304256840491359	FALSE	FALSE	up
hsa_circRNA_089471	MRPS2	MRPS2	0.0241124561168075	0.0072585725602905	0.408233779749258	0.441558299990734	FALSE	FALSE	up
hsa_circRNA_089474	CAMSAP1	CAMSAP1	0.127513423334267	0.0383853652734137	0.235522810851598	0.326746980144554	FALSE	FALSE	up
hsa_circRNA_089475	CAMSAP1	CAMSAP1	0.336968673240147	0.101437678244379	0.13182911411649	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_089506	UBAC1	UBAC1	0.0057439825348038	0.00172911103754597	0.479011802326682	0.487098580992152	FALSE	FALSE	up
hsa_circRNA_089507	UBAC1	UBAC1	0.174395705487538	0.0524983384667306	0.158325407110237	0.293019821928657	FALSE	FALSE	up
hsa_circRNA_089558	EGFL7	EGFL7	0.036357604578694	0.010944729548677	0.461857846555894	0.476647213489383	FALSE	FALSE	up
hsa_circRNA_089592	EDF1	EDF1	-0.029443777892482	-0.00886346033130507	0.436121016458832	0.459976310612122	FALSE	FALSE	down
hsa_circRNA_089630	MAN1B1	MAN1B1	0.307310043276943	0.0925095409951561	0.115213447048152	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089651	TPRN	TPRN	0.247762076250481	0.0745838167393812	0.0236848560415319	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089652	TPRN	TPRN	0.195810461769286	0.0589448224573704	0.137118562961398	0.286868994108552	FALSE	FALSE	up
hsa_circRNA_089659	TUBB4B	TUBB4B	0.13245029602365	0.0398715120376923	0.209947615204821	0.312884137470719	FALSE	FALSE	up
hsa_circRNA_089660	TUBB4B	TUBB4B	0.140725024993738	0.0423624536636786	0.177433846380801	0.299740864826255	FALSE	FALSE	up
hsa_circRNA_089739	EHMT1	EHMT1	0.32802829442378	0.0987463560480536	0.045124635683833	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089757	CACNA1B	CACNA1B	0.136573052875444	0.0411125855149116	0.190614594338321	0.304459340500729	FALSE	FALSE	up
hsa_circRNA_089761	None	None	0.237257770900372	0.0714217057453848	0.292338634668979	0.363650872663733	FALSE	FALSE	up
hsa_circRNA_089762	None	None	0.0255301534763795	0.0076853419902953	0.467926840445794	0.480487572602782	FALSE	FALSE	up
hsa_circRNA_089763	None	None	0.157166810676196	0.0473119243363769	0.33106802467491	0.388370347509002	FALSE	FALSE	up
hsa_circRNA_089829	PRKX	PRKX	0.0217545526405214	0.006548772887048	0.449703807142279	0.468916044573373	FALSE	FALSE	up
hsa_circRNA_089837	None	None	0.30138845657848	0.0907269657769937	0.13901108851171	0.287387457627905	FALSE	FALSE	up
hsa_circRNA_089863	SHROOM2	SHROOM2	0.186718441063839	0.0562078515038329	0.187013309968524	0.302798586603385	FALSE	FALSE	up
hsa_circRNA_089866	WWC3	WWC3	0.451233453045961	0.135834804413869	0.0806133136129372	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089890	PRPS2	PRPS2	0.225292311842243	0.0678197436569986	0.0519091660165704	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089921	PIR-FIGF	PIR-FIGF	0.198287224519173	0.0596904023372295	0.156244322346388	0.292931811556061	FALSE	FALSE	up
hsa_circRNA_089944	CTPS2	CTPS2	0.485426827170242	0.146128035678238	0.0470289683392876	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089954	CTPS2	CTPS2	0.2048635357687	0.0616700692841597	0.0941289685687369	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089972	REPS2	REPS2	0.186050574272728	0.0560068035666004	0.0829803774653421	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089978	SCML2	SCML2	0.146699061585123	0.0441608178728797	0.0861244883044899	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_089986	PHKA2	PHKA2	0.0317088597273383	0.00954531790623045	0.358467678253374	0.40700895605061	FALSE	FALSE	up
hsa_circRNA_090069	PHEX	PHEX	0.41383274343356	0.124576068961418	0.0218308032182851	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090093	ACOT9	ACOT9	0.256480127382094	0.0772082116337291	0.209487406011871	0.312493327542523	FALSE	FALSE	up
hsa_circRNA_090099	SAT1	SAT1	-0.0119726416660761	-0.00360412426882529	0.451291520527777	0.46990217307672	FALSE	FALSE	down
hsa_circRNA_090100	SAT1	SAT1	-0.107713817300253	-0.0324250899548461	0.268985089193494	0.348984169667599	FALSE	FALSE	down
hsa_circRNA_090122	EIF2S3	EIF2S3	0.377955242590881	0.113775865038312	0.195060970959711	0.305890546809388	FALSE	FALSE	up
hsa_circRNA_090135	PDK3	PDK3	0.156119201917282	0.0469965626762236	0.146584413471157	0.289033006277475	FALSE	FALSE	up
hsa_circRNA_090155	POLA1	POLA1	0.52828230613204	0.159028820324286	0.11571138295734	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090174	GK	GK	-0.134301091711591	-0.0404286570556082	0.275691138363182	0.352615446084167	FALSE	FALSE	down
hsa_circRNA_090181	DMD	DMD	0.211790127209099	0.0637551810754292	0.112248164631305	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090183	PRRG1	PRRG1	-0.0927940956718594	-0.0279338062177429	0.333348315166233	0.390073591412198	FALSE	FALSE	down
hsa_circRNA_090224	USP9X	USP9X	0.715546610531301	0.215400993065614	0.0525720530038988	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090237	USP9X	USP9X	0.689151350993128	0.207455228201288	0.0856971060578287	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090301	CASK	CASK	0.0634253801416335	0.0190929419090223	0.368880262350797	0.414138741871436	FALSE	FALSE	up
hsa_circRNA_090302	CASK	CASK	0.0629312557264565	0.0189441956384641	0.334333834760927	0.390616387956734	FALSE	FALSE	up
hsa_circRNA_090311	MAOA	MAOA	0.182264308631138	0.0548670240369301	0.111275539731532	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090320	MAOA	MAOA	0.0927571409198525	0.0279226817289065	0.219339265658243	0.317631325182957	FALSE	FALSE	up
hsa_circRNA_090328	KDM6A	KDM6A	0.470349172573075	0.14158920938023	0.0573165990180861	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090360	SLC9A7	SLC9A7	0.248948649530257	0.0749410108886472	0.0646198054871298	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090363	PHF16	PHF16	0.113867964558279	0.0342776728772451	0.0975109064831645	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090364	PHF16	PHF16	0.178533662590745	0.0537439876755667	0.205767883976102	0.310674725133977	FALSE	FALSE	up
hsa_circRNA_090371	NDUFB11	NDUFB11	0.209034038481429	0.062925515697689	0.0913726971636326	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090372	NDUFB11	NDUFB11	0.123574685118533	0.0371996869254097	0.0636395211972966	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090446	TIMP1	TIMP1	0.39457339671913	0.118778427903482	0.186153666920696	0.302730585980931	FALSE	FALSE	up
hsa_circRNA_090449	TIMP1	TIMP1	0.127892914019794	0.0384996033528325	0.0798316552925246	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090533	OTUD5	OTUD5	0.134604465709321	0.0405199817288294	0.143737662504293	0.288068102592144	FALSE	FALSE	up
hsa_circRNA_090585	SHROOM4	SHROOM4	0.0749620576812218	0.0225658278987413	0.31166623387529	0.376994117650168	FALSE	FALSE	up
hsa_circRNA_090650	HSD17B10	HSD17B10	0.0463929054844511	0.0139656561368238	0.229020367809079	0.323047643952839	FALSE	FALSE	up
hsa_circRNA_090682	HUWE1	HUWE1	0.204034046073298	0.0614203680047494	0.0336145214717181	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090797	HUWE1	HUWE1	0.651283207674794	0.196055781182367	0.0580900388810415	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090920	EDA2R	EDA2R	0.227882257998937	0.0685993951373183	0.081150059606902	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090959	KIF4A	KIF4A	0	0	0.5	0.5	FALSE	FALSE	down
hsa_circRNA_090969	SLC7A3	SLC7A3	0.182280588104182	0.0548719246466299	0.05045694075851	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090986	NLGN3	NLGN3	0.288569497940931	0.0868680747139158	0.113192139833988	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_090999	NONO	NONO	0.16756572856839	0.0504423105443743	0.329496534990307	0.387308119323044	FALSE	FALSE	up
hsa_circRNA_091000	NONO	NONO	0.439322151402269	0.132249145331716	0.118360596674721	0.285190007717986	FALSE	FALSE	up
hsa_circRNA_091025	TAF1	TAF1	0.303223495949493	0.091279367670893	0.107748501292475	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_091053	RPS4X	RPS4X	0.254289378011999	0.0765487303603486	0.0641558887763645	0.285183486298435	FALSE	FALSE	up
