feature_id	gene_symbol	display_label	log2_fold_change	original_log10_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction
hsa_circRNA_000001	None	None	0.164949406151605	0.0496547190185938	0.290889787546815	0.362377546205052	FALSE	FALSE	up
hsa_circRNA_000006	TCONS_00015354	TCONS_00015354	0.164911682402938	0.0496433630386964	0.174245329858355	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000010	TCONS_00017720	TCONS_00017720	0.118075077164812	0.0355441399669475	0.224541663541651	0.338964471305308	FALSE	FALSE	up
hsa_circRNA_000011	PHF13	PHF13	0.420662048472722	0.126631894627745	0.0616235114239448	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000013	ENO1	ENO1	0.105610187960599	0.0317918344238513	0.26613032697278	0.350939328761094	FALSE	FALSE	up
hsa_circRNA_000015	APITD1	APITD1	0.344758803268248	0.10378274105296	0.0728720328859424	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000016	DFFA	DFFA	0.329017519673682	0.0990441425207422	0.106690072864979	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000023	HP1BP3	HP1BP3	0.367471816026787	0.110620039185179	0.141414735299159	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000025	EIF4G3	EIF4G3	0.194658609380044	0.0585980803376313	0.0836523808523934	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000028	FOXP1	FOXP1	0.222392421336448	0.0669467896306131	0.172980198733747	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000029	USP48	USP48	0.404779593913404	0.12185079940062	0.077282625324319	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000030	E2F2	E2F2	0.054941536394111	0.0165390504624917	0.412168059734143	0.437341678506078	FALSE	FALSE	up
hsa_circRNA_000031	SKI	SKI	0.225745188452872	0.0679560731011327	0.111991646449632	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000041	WASF2	WASF2	0.128156351490682	0.0385789059335518	0.0153351792351904	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000042	C1orf38	C1orf38	-0.0186914798245766	-0.00562669609054569	0.483900742919013	0.489039116458781	FALSE	FALSE	down
hsa_circRNA_000046	CAP1	CAP1	0.0692973244143843	0.0208605732679876	0.290075232996916	0.362118440279583	FALSE	FALSE	up
hsa_circRNA_000049	RNF19B	RNF19B	0.199192019180933	0.0599627726703359	0.308459723116085	0.37212363400447	FALSE	FALSE	up
hsa_circRNA_000052	EIF2C1	EIF2C1	0.260591229905465	0.0784457768085137	0.245035285696914	0.344202507202489	FALSE	FALSE	up
hsa_circRNA_000055	CSF3R	CSF3R	0.046823142045762	0.0140951702470097	0.299069141065371	0.366911465992908	FALSE	FALSE	up
hsa_circRNA_000060	None	None	0.218180170049533	0.0656787756439777	0.0563402470989371	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000070	FAF1	FAF1	0.209671180235069	0.0631173144770246	0.230862602312347	0.34042367002153	FALSE	FALSE	up
hsa_circRNA_000074	JUN	JUN	0.147037740155487	0.0442627702814477	0.175316885915883	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000076	FGGY	FGGY	0.0988148389170295	0.0297462305307304	0.323762073563439	0.381382505964825	FALSE	FALSE	up
hsa_circRNA_000078	USP1	USP1	0.390459476558179	0.117540014535269	0.113288152890674	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000079	USP1	USP1	0.296981737757132	0.0894004112293109	0.251402418800571	0.345931835361624	FALSE	FALSE	up
hsa_circRNA_000082	NVL	NVL	0.111031312388744	0.0334237554869496	0.374919134596376	0.413172337119383	FALSE	FALSE	up
hsa_circRNA_000083	SRSF11	SRSF11	0.333423733725192	0.100370545117563	0.175233236672919	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000084	ANKRD13C	ANKRD13C	0.155517577621287	0.0468154557170088	0.216813099659567	0.337781576214376	FALSE	FALSE	up
hsa_circRNA_000085	TCONS_00018414	TCONS_00018414	0.125530882083859	0.0377885608893998	0.179640981217838	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000089	PKN2	PKN2	0.47162102764521	0.14197207590708	0.201007868578055	0.335956934755604	FALSE	FALSE	up
hsa_circRNA_000095	ADK	ADK	0.109624491174498	0.0330002601029253	0.27928412815461	0.356256221094499	FALSE	FALSE	up
hsa_circRNA_000096	HIAT1	HIAT1	0.39132817939241	0.117801520145691	0.0467269359867139	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000100	STXBP3	STXBP3	0.156049926507752	0.0469757086999931	0.124462515043507	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000101	GPSM2	GPSM2	0.18776285656265	0.0565222518969111	0.186139792966626	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000102	CLCC1	CLCC1	0.372077867577406	0.11200659886349	0.321165701032203	0.3798451902114	FALSE	FALSE	up
hsa_circRNA_000103	AMPD2	AMPD2	0.145430439521564	0.0437789245785872	0.227093291267286	0.339388831362797	FALSE	FALSE	up
hsa_circRNA_000104	FAM53B	FAM53B	0.258828294863583	0.0779150804804999	0.0681880679616994	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000106	CEPT1	CEPT1	0.325575871902507	0.0980081033071085	0.215960285227088	0.337771600463924	FALSE	FALSE	up
hsa_circRNA_000107	ST7L	ST7L	0.25183619922893	0.0758102499619183	0.233475126796766	0.341283775860107	FALSE	FALSE	up
hsa_circRNA_000108	ST7L	ST7L	0.203195581771581	0.0611679650996392	0.25633372086848	0.347291366839485	FALSE	FALSE	up
hsa_circRNA_000110	PTPN22	PTPN22	0.304153393159387	0.0915592946239553	0.0828752468789897	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000112	AP4B1	AP4B1	0.292354979504015	0.088007618212437	0.246354790560094	0.344623198819083	FALSE	FALSE	up
hsa_circRNA_000113	TP53I11	TP53I11	0.0104417467216469	0.00314327897034176	0.48738868527241	0.491505143762887	FALSE	FALSE	up
hsa_circRNA_000114	None	None	0.23200751021317	0.0698412197934815	0.0177391906544072	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000115	CSDE1	CSDE1	0.32775717368956	0.098664740574607	0.241471182590928	0.343715268466568	FALSE	FALSE	up
hsa_circRNA_000120	MAN1A2	MAN1A2	0.501289323305082	0.150903122820929	0.223307550077358	0.338964471305308	FALSE	FALSE	up
hsa_circRNA_000121	PHGDH	PHGDH	-0.0756879841271688	-0.0227843535336171	0.394085897213932	0.425162163135188	FALSE	FALSE	down
hsa_circRNA_000122	TXNIP	TXNIP	0.356574777185789	0.107339703630123	0.0866100932538361	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000123	TXNIP	TXNIP	0.396396501566029	0.119327237147639	0.114020442733031	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000124	POLR3C	POLR3C	0.217029236569355	0.0653323101434301	0.0252608494306748	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000125	RNF115	RNF115	0.197939377611909	0.059585689984244	0.212448519788478	0.336780836582626	FALSE	FALSE	up
hsa_circRNA_000126	PRUNE	PRUNE	0.278056596451447	0.0837033760241204	0.0883808318031073	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000127	GABPB2	GABPB2	0.317029295474523	0.0954353274420507	0.124873286752118	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000129	TMOD4	TMOD4	0.0137141413796903	0.0041283679200634	0.466315641098384	0.477258274199064	FALSE	FALSE	up
hsa_circRNA_000133	ILF2	ILF2	0.292754712467678	0.0881279498247552	0.122522568455232	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000134	IL6R	IL6R	0.110333914143976	0.0332138176963512	0.180008097472775	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000139	YAF2	YAF2	0.187465582751448	0.056432763562814	0.239495010669892	0.343361238634436	FALSE	FALSE	up
hsa_circRNA_000140	KIAA0907	KIAA0907	0.232751838897751	0.0700652850541737	0.0412447422807732	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000145	PFDN2	PFDN2	0.197301440373618	0.0593936517401674	0.254014854897101	0.346897971509174	FALSE	FALSE	up
hsa_circRNA_000148	UCK2	UCK2	0.189547049333696	0.057059347439043	0.288595579384159	0.361095011873063	FALSE	FALSE	up
hsa_circRNA_000150	RCSD1	RCSD1	-0.0229960055514915	-0.00692248745145438	0.422698046486713	0.445170086004048	FALSE	FALSE	down
hsa_circRNA_000152	None	None	0.197358231565425	0.0594107475923908	0.148627967197883	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000155	DCAF6	DCAF6	0.14523571755597	0.043720307426129	0.197795004409709	0.335933800982331	FALSE	FALSE	up
hsa_circRNA_000156	NME7	NME7	-0.0329146224727352	-0.00990828866024905	0.453606599339213	0.467981029498326	FALSE	FALSE	down
hsa_circRNA_000158	SELL	SELL	0.10973572297889	0.0330337442125192	0.240806204637257	0.343605183403267	FALSE	FALSE	up
hsa_circRNA_000161	RABGAP1L	RABGAP1L	0.318645510898061	0.0959218567639904	0.120622146546826	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000163	None	None	0.0107744715941752	0.00324343913727624	0.470796735852053	0.480299059950452	FALSE	FALSE	up
hsa_circRNA_000164	ACBD6	ACBD6	0.23434852601522	0.070545935770222	0.220574621673321	0.33838479684936	FALSE	FALSE	up
hsa_circRNA_000165	STX6	STX6	0.151458577476748	0.0455935749210983	0.314203209897922	0.375260976520806	FALSE	FALSE	up
hsa_circRNA_000166	RPPH1	RPPH1	0.105550074938498	0.0317737386010688	0.221951870743099	0.338891101660214	FALSE	FALSE	up
hsa_circRNA_000167	RPPH1	RPPH1	0.0829790711904714	0.0249791894406688	0.207721696993617	0.336656480286197	FALSE	FALSE	up
hsa_circRNA_000168	DENND1B	DENND1B	0.18844508941311	0.0567276244489271	0.016335971699971	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000173	ATP2B4	ATP2B4	0.202263080503993	0.0608872542471004	0.227956661579916	0.339388831362797	FALSE	FALSE	up
hsa_circRNA_000174	PIK3C2B	PIK3C2B	0.055167115536548	0.0166069565507614	0.217118608577893	0.337781576214376	FALSE	FALSE	up
hsa_circRNA_000175	ELK4	ELK4	0.447713173966132	0.134775094817732	0.193480932995683	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000178	SRSF5	SRSF5	0.622889481951153	0.187508418050895	0.118284665674832	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000180	DTL	DTL	0.116179429670786	0.0349734932100406	0.162904900920409	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000181	TATDN3	TATDN3	0.202773881016319	0.0610410205231112	0.233474838511053	0.341283775860107	FALSE	FALSE	up
hsa_circRNA_000185	BPNT1	BPNT1	0.241399268119564	0.0726684206353207	0.254086423884348	0.346897971509174	FALSE	FALSE	up
hsa_circRNA_000186	MIA3	MIA3	0.101418012613855	0.0305298638973983	0.141379914120684	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000188	NVL	NVL	0.4110685970759	0.123743977995357	0.0601878078794868	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000190	CNIH4	CNIH4	0.234840255599249	0.0706939611247703	0.0255997750816753	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000191	USP3	USP3	0.0414199273799807	0.012468640559598	0.355608385925982	0.400768881135391	FALSE	FALSE	up
hsa_circRNA_000193	None	None	0.0272729301501036	0.00820997004482976	0.424348266713196	0.446128319370209	FALSE	FALSE	up
hsa_circRNA_000194	TTC13	TTC13	0.529294678536523	0.159333574784818	0.159383395673584	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000195	KLHL25	KLHL25	0.0730634621897234	0.0219942937061679	0.31792846763417	0.377615526669125	FALSE	FALSE	up
hsa_circRNA_000197	TSNAX	TSNAX	0.195550809117807	0.0588666592208214	0.113652682742863	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000200	C16orf72	C16orf72	0.245652327605557	0.0739487191139478	0.0627816875643547	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000202	None	None	0.117229732218732	0.0352896657814946	0.129636280322661	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000203	LARP4B	LARP4B	0.339012249512911	0.102052856000908	0.216269601068862	0.337771600463924	FALSE	FALSE	up
hsa_circRNA_000207	None	None	-0.0506260730699678	-0.0152399665567368	0.371137488731433	0.410707566787958	FALSE	FALSE	down
hsa_circRNA_000210	GDI2	GDI2	0.244778996126526	0.0736858201426017	0.269201421271033	0.351658225008085	FALSE	FALSE	up
hsa_circRNA_000212	CNOT1	CNOT1	0.250918119517737	0.0755338804304387	0.10407509097765	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000221	VIM	VIM	0.0938220223565208	0.0282432429831694	0.0214646881981637	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000222	STAM	STAM	0.112110366321537	0.0337485830876597	0.326640863843039	0.383215820072753	FALSE	FALSE	up
hsa_circRNA_000224	PLXDC2	PLXDC2	0.325613141695218	0.0980193226326469	0.0369419107678826	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000226	RAB18	RAB18	0.326810316267108	0.098379708088832	0.151436892946271	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000230	KAT2A	KAT2A	0.336407592164012	0.101268776010463	0.128945396437441	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000232	KIF5B	KIF5B	0.166009951438929	0.0499739749618386	0.262576242433676	0.349835298044624	FALSE	FALSE	up
hsa_circRNA_000234	CUL2	CUL2	0.343353570345532	0.103359723792328	0.138832752489385	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000240	CCAR1	CCAR1	0.359249721093096	0.108144941982941	0.138760873343207	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000242	SRGN	SRGN	0.212408332763826	0.0639412794908879	0.0993792814845938	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000250	SMAD7	SMAD7	0.216700411108692	0.0652333238164325	0.218290642513364	0.338053212919529	FALSE	FALSE	up
hsa_circRNA_000251	IDE	IDE	0.243535744326428	0.073311564058609	0.118709320349854	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000252	HELLS	HELLS	0.347060705462837	0.104475682660616	0.135572732877704	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000256	MGEA5	MGEA5	0.332804684137968	0.100184192623005	0.280103005829856	0.356687306434878	FALSE	FALSE	up
hsa_circRNA_000259	SLK	SLK	0.261348029205907	0.0786735960986443	0.272397912909119	0.352951767148527	FALSE	FALSE	up
hsa_circRNA_000260	SMC3	SMC3	0.244610079220662	0.0736349710871619	0.228217343763801	0.339388831362797	FALSE	FALSE	up
hsa_circRNA_000261	SHOC2	SHOC2	0.269866439316219	0.0812378930572155	0.297857719426869	0.366300177528061	FALSE	FALSE	up
hsa_circRNA_000265	FAM53B	FAM53B	0.115477217419936	0.034762106259212	0.155942647924361	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000268	ZRANB1	ZRANB1	0.0332954985362545	0.0100229437799988	0.38594175167062	0.419694396726577	FALSE	FALSE	up
hsa_circRNA_000270	ADAM8	ADAM8	0.187695861970662	0.0565020845151757	0.104465448183846	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000272	MOB2	MOB2	0.0854604883391917	0.0257261704341886	0.178430837403797	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000274	ATP13A1	ATP13A1	0.0487660156154834	0.0146800334692786	0.433433229902032	0.452880830670906	FALSE	FALSE	up
hsa_circRNA_000275	STIM1	STIM1	0.185950425368388	0.0559766557423612	0.295105431810046	0.365027344253235	FALSE	FALSE	up
hsa_circRNA_000276	TRIM22	TRIM22	0.117967274964343	0.0355116882710077	0.22280907417037	0.338891101660214	FALSE	FALSE	up
hsa_circRNA_000278	PDE3B	PDE3B	0.377367081312789	0.113598810851318	0.110483704441213	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000280	CLIP3	CLIP3	0.0198995574377048	0.00599036368918742	0.408494416762273	0.435236932729431	FALSE	FALSE	up
hsa_circRNA_000281	ANO5	ANO5	0.0479425432339261	0.014432143581829	0.394174170029081	0.425187545102	FALSE	FALSE	up
hsa_circRNA_000283	CSTF3	CSTF3	0.486260996052047	0.146379145533111	0.129207736571561	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000285	HIPK3	HIPK3	0.101555340014502	0.0305712035642196	0.105835797282939	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000286	CAPRIN1	CAPRIN1	0.623676765547963	0.187745414028629	0.171850980048681	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000287	CAPRIN1	CAPRIN1	0.775745315540781	0.233522608973595	0.140794600964253	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000289	CAT	CAT	0.136634692021846	0.0411311407468857	0.282572399132761	0.358268086063053	FALSE	FALSE	up
hsa_circRNA_000294	U2AF2	U2AF2	0.390854984700274	0.117659074349569	0.183388811316314	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000295	ZBTB45	ZBTB45	0.219566377257684	0.0660960655938368	0.0449027334826101	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000297	ARHGAP1	ARHGAP1	0.125692212253542	0.0378371261096801	0.342922873923792	0.392551912254136	FALSE	FALSE	up
hsa_circRNA_000298	ARFGAP2	ARFGAP2	0.0425144250261746	0.012798117181286	0.462701984468301	0.474738525428222	FALSE	FALSE	up
hsa_circRNA_000299	DDB2	DDB2	0.445898462983603	0.13422881237853	0.106655113643188	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000300	GALNT14	GALNT14	0.0925041201195911	0.0278465148785009	0.110305040449006	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000302	SPI1	SPI1	0.0761716804854039	0.0229299606462393	0.195950823652528	0.335705617246502	FALSE	FALSE	up
hsa_circRNA_000303	SPI1	SPI1	0.132162180955256	0.0397847807599031	0.0527059922224477	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000306	ZFP91	ZFP91	0.224873410840203	0.067693641890171	0.0636373599638157	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000308	FAM111A	FAM111A	0.326981322613648	0.0984311861285892	0.275040337948571	0.353827338997273	FALSE	FALSE	up
hsa_circRNA_000310	CYBASC3	CYBASC3	0.156255697971207	0.0470376520827449	0.2240972079123	0.338964471305308	FALSE	FALSE	up
hsa_circRNA_000313	FADS2	FADS2	0.211980817037194	0.0638125844335538	0.265503381340886	0.350894134980772	FALSE	FALSE	up
hsa_circRNA_000314	None	None	0.318718538411472	0.0959438402360359	0.238402227056766	0.343029672454378	FALSE	FALSE	up
hsa_circRNA_000315	ARHGAP15	ARHGAP15	0.410088283307111	0.123448874145789	0.0543197469635777	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000317	AHNAK	AHNAK	0.555001738408112	0.167072170906496	0.175138875289912	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000319	AHNAK	AHNAK	0.706886256846099	0.212793966833309	0.185629372534834	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000320	AHNAK	AHNAK	0.938115378211264	0.282400868235251	0.188742161396926	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000322	XRCC5	XRCC5	0.247580753427281	0.0745292331306997	0.0805965722279177	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000323	CDCA5	CDCA5	0.236089257231558	0.0710699480807283	0.222983504319893	0.338891101660214	FALSE	FALSE	up
hsa_circRNA_000324	None	None	0.407578108313681	0.122693236178401	0.132795544789364	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000327	LTBP3	LTBP3	0.085729874025884	0.0258072636062855	0.340119047034407	0.391100743351998	FALSE	FALSE	up
hsa_circRNA_000329	E2F1	E2F1	0.136061549576028	0.0409586076789064	0.0573606622530899	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000332	RPRD1B	RPRD1B	0.160464672193246	0.048304679574555	0.0907010044625997	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000336	CPT1A	CPT1A	0.325918955083397	0.0981113816355642	0.0759816506283776	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000338	FCHSD2	FCHSD2	0.692296544832478	0.20840202588911	0.125301646794773	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000342	PAK1	PAK1	0.101003318683476	0.0304050285853345	0.31823361360434	0.37779385924386	FALSE	FALSE	up
hsa_circRNA_000344	RSF1	RSF1	0.222851366796303	0.0670849459804034	0.149924465593223	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000345	RSF1	RSF1	0.319177483871328	0.0960819965858262	0.00415233645671243	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000346	None	None	0.192645077942396	0.0579919469776867	0.172334102937144	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000347	PITPNB	PITPNB	0.0168738185643965	0.00507952552927507	0.464338650422057	0.475931792877847	FALSE	FALSE	up
hsa_circRNA_000348	FAT3	FAT3	0.217591435072627	0.0655015487564323	0.275795874414127	0.354120932110191	FALSE	FALSE	up
hsa_circRNA_000349	MED17	MED17	0.189477798863713	0.0570385009703642	0.234806971009202	0.341621707385626	FALSE	FALSE	up
hsa_circRNA_000350	AMOTL1	AMOTL1	0.103763400579233	0.0312358960264464	0.053397325781784	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000352	BIRC3	BIRC3	0.087074571193662	0.0262120577888711	0.268825158647655	0.351658225008085	FALSE	FALSE	up
hsa_circRNA_000356	ATM	ATM	0.442142729441442	0.133098223926618	0.179301840529094	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000358	SIK3	SIK3	0.287802310982736	0.0866371284272168	0.0479475781245408	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000361	PLCL2	PLCL2	0.171818550789992	0.0517225375993028	0.276932189499813	0.354674739722025	FALSE	FALSE	up
hsa_circRNA_000363	CBL	CBL	0.418436075740709	0.125961810065879	0.152068367704276	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000365	TBCEL	TBCEL	0.28300910559506	0.0851942298301481	0.146143834498968	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000366	SORL1	SORL1	0.0560340349143279	0.0168679252872955	0.363220285943807	0.405791061091877	FALSE	FALSE	up
hsa_circRNA_000367	SIAE	SIAE	0.570068285421462	0.171607653488596	0.143294436272274	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000368	USP4	USP4	0.280569065126305	0.0844597044584188	0.232623099621204	0.341181660508395	FALSE	FALSE	up
hsa_circRNA_000372	APLP2	APLP2	0.480987762003744	0.144791743910415	0.158941256850546	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000380	ARHGDIB	ARHGDIB	0.165315748189723	0.04976499896074	0.240624338721436	0.343605183403267	FALSE	FALSE	up
hsa_circRNA_000386	CCDC91	CCDC91	0.0910519801279032	0.0274093771830996	0.0740656302515315	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000390	PDS5A	PDS5A	0.467949030317287	0.140866694567377	0.0802729167717503	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000393	SCAF11	SCAF11	0.145784570709893	0.0438855286886744	0.253076726199484	0.346636680576009	FALSE	FALSE	up
hsa_circRNA_000394	SCAF11	SCAF11	0.252063288012791	0.0758786104975392	0.267849101522242	0.351401802635079	FALSE	FALSE	up
hsa_circRNA_000401	BRD9	BRD9	0.0610590649100802	0.0183806100451282	0.335822499557653	0.388367765183606	FALSE	FALSE	up
hsa_circRNA_000403	ZNF385A	ZNF385A	-0.271920369065382	-0.0818561875207002	0.247473416244097	0.344934293637904	FALSE	FALSE	down
hsa_circRNA_000404	RICTOR	RICTOR	0.00672738567457549	0.00202514488044739	0.495472420020188	0.496872166491956	FALSE	FALSE	up
hsa_circRNA_000405	MYL6	MYL6	0.487665299366242	0.146801882953694	0.00549789665771838	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000407	SMARCC2	SMARCC2	0.305397989964876	0.0919339555949153	0.303980855808457	0.369639141968834	FALSE	FALSE	up
hsa_circRNA_000409	PRIM1	PRIM1	0.268716288701035	0.0808916632225138	0.214417255522206	0.337448796191057	FALSE	FALSE	up
hsa_circRNA_000410	AP3B1	AP3B1	0.0512171857994894	0.0154179092191416	0.390726985009959	0.423154506671022	FALSE	FALSE	up
hsa_circRNA_000412	XRCC6BP1	XRCC6BP1	0.297111774716153	0.0894395562545213	0.122787493215015	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000413	TBK1	TBK1	0.358282720981609	0.107853845943573	0.211984368211405	0.336748562282979	FALSE	FALSE	up
hsa_circRNA_000414	IRAK3	IRAK3	0.0785260812470444	0.0236387058973072	0.3648134382217	0.406951804956757	FALSE	FALSE	up
hsa_circRNA_000415	NUP107	NUP107	0.0763508861301149	0.0229839069206896	0.309239068795302	0.372413894146112	FALSE	FALSE	up
hsa_circRNA_000416	MDM2	MDM2	0.233059346388304	0.0701578540327214	0.265114919314738	0.350711293521568	FALSE	FALSE	up
hsa_circRNA_000418	CCT2	CCT2	0.324686594849926	0.0977404042398259	0.242089272805805	0.343740595570967	FALSE	FALSE	up
hsa_circRNA_000421	ATXN7L3B	ATXN7L3B	0.352301743930881	0.106053392447926	0.193720942258409	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000422	TCOF1	TCOF1	-0.0224946377870864	-0.00677156071550945	0.456553783919778	0.469955450693648	FALSE	FALSE	down
hsa_circRNA_000424	FABP6	FABP6	0.114924989646346	0.0345958691349226	0.322466126503862	0.38061760956477	FALSE	FALSE	up
hsa_circRNA_000425	HNRNPH1	HNRNPH1	0.195839002295132	0.0589534140117419	0.305650058197647	0.370435347823927	FALSE	FALSE	up
hsa_circRNA_000426	ATP2B1	ATP2B1	0.115658836988488	0.0348167791971457	0.423506256951464	0.445771051354426	FALSE	FALSE	up
hsa_circRNA_000432	C12orf48	C12orf48	0.0460228831068827	0.0138542683021088	0.354445085551069	0.399950859885979	FALSE	FALSE	up
hsa_circRNA_000433	NFYB	NFYB	0.18286405714981	0.0550475663309054	0.249168881167223	0.345593005261202	FALSE	FALSE	up
hsa_circRNA_000435	None	None	0.0505603541294763	0.0152201831843656	0.435489576055111	0.454450984578725	FALSE	FALSE	up
hsa_circRNA_000440	None	None	0.0583362628378917	0.0175609649491434	0.39781087989801	0.42760030252725	FALSE	FALSE	up
hsa_circRNA_000441	BACH2	BACH2	0.082856932404284	0.0249424220023924	0.362090603462928	0.404912557333512	FALSE	FALSE	up
hsa_circRNA_000442	BACH2	BACH2	0.060228574623342	0.0181306075577124	0.291906142844128	0.363126780218001	FALSE	FALSE	up
hsa_circRNA_000446	EZR	EZR	0.22026612022806	0.0663067092171749	0.0265204923476721	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000447	GCN1L1	GCN1L1	0.222392421336448	0.0669467896306132	0.0342359097581905	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000449	UNC119B	UNC119B	0.279596597181043	0.0841669624370732	0.123907134933521	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000450	RHOF	RHOF	0	0	0.5	0.5	FALSE	FALSE	down
hsa_circRNA_000451	BCL7A	BCL7A	0.328910768033477	0.0990120070749543	0.0701129247579987	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000452	BCL7A	BCL7A	0.442105742477015	0.133087089740877	0.0293876044428678	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000454	TCONS_l2_00026555	TCONS_l2_00026555	0.332144490930499	0.0999854546646233	0.142793345135286	0.335266174540636	FALSE	FALSE	up
hsa_circRNA_000455	ABCA13	ABCA13	0.114458724584915	0.0344555093655017	0.235543530867513	0.341797663372424	FALSE	FALSE	up
