query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	1	59	206	3	0.0145631067961165	0.0508474576271186	GO:0001933	GO:BP	negative regulation of protein phosphorylation	5592	534	GO:0001932;GO:0006468;GO:0031400;GO:0042326
query_1	FALSE	1	96	206	2	0.00970873786407767	0.0208333333333333	GO:0001934	GO:BP	positive regulation of protein phosphorylation	5592	535	GO:0001932;GO:0006468;GO:0031401;GO:0042327
query_1	FALSE	1	49	206	4	0.0194174757281553	0.0816326530612245	GO:0001935	GO:BP	endothelial cell proliferation	5592	536	GO:0050673
query_1	FALSE	1	37	206	3	0.0145631067961165	0.0810810810810811	GO:0001936	GO:BP	regulation of endothelial cell proliferation	5592	537	GO:0001935;GO:0050678
query_1	FALSE	1	12	206	1	0.00485436893203883	0.0833333333333333	GO:0001937	GO:BP	negative regulation of endothelial cell proliferation	5592	538	GO:0001935;GO:0001936;GO:0050680
query_1	FALSE	1	26	206	2	0.00970873786407767	0.0769230769230769	GO:0001938	GO:BP	positive regulation of endothelial cell proliferation	5592	539	GO:0001935;GO:0001936;GO:0050679
query_1	FALSE	1	34	206	1	0.00485436893203883	0.0294117647058824	GO:0001942	GO:BP	hair follicle development	5592	541	GO:0022405;GO:0048856;GO:0098773
query_1	FALSE	1	279	206	15	0.0728155339805825	0.0537634408602151	GO:0001944	GO:BP	vasculature development	5592	542	GO:0048731;GO:0072359
query_1	FALSE	1	12	206	1	0.00485436893203883	0.0833333333333333	GO:0001945	GO:BP	lymph vessel development	5592	543	GO:0001944;GO:0048856
query_1	FALSE	1	9	206	1	0.00485436893203883	0.111111111111111	GO:0001946	GO:BP	lymphangiogenesis	5592	544	GO:0009653;GO:0036303;GO:0048646
query_1	FALSE	1	22	206	4	0.0194174757281553	0.181818181818182	GO:0001947	GO:BP	heart looping	5592	545	GO:0003143;GO:0061371
query_1	FALSE	1	55	206	2	0.00970873786407767	0.0363636363636364	GO:0001952	GO:BP	regulation of cell-matrix adhesion	5592	548	GO:0007160;GO:0010810
query_1	FALSE	1	17	206	1	0.00485436893203883	0.0588235294117647	GO:0001953	GO:BP	negative regulation of cell-matrix adhesion	5592	549	GO:0001952;GO:0007160;GO:0010812
query_1	FALSE	1	21	206	1	0.00485436893203883	0.0476190476190476	GO:0001954	GO:BP	positive regulation of cell-matrix adhesion	5592	550	GO:0001952;GO:0007160;GO:0010811
query_1	FALSE	1	7	206	1	0.00485436893203883	0.142857142857143	GO:0001956	GO:BP	positive regulation of neurotransmitter secretion	5592	552	GO:0007269;GO:0046928;GO:0050806;GO:0051590;GO:1903532
query_1	FALSE	1	10	206	1	0.00485436893203883	0.1	GO:0001958	GO:BP	endochondral ossification	5592	554	GO:0036075;GO:0060350
query_1	FALSE	1	53	206	4	0.0194174757281553	0.0754716981132075	GO:0001959	GO:BP	regulation of cytokine-mediated signaling pathway	5592	555	GO:0009966;GO:0019221;GO:0060759
query_1	FALSE	1	28	206	2	0.00970873786407767	0.0714285714285714	GO:0001960	GO:BP	negative regulation of cytokine-mediated signaling pathway	5592	556	GO:0001959;GO:0009968;GO:0019221;GO:0060761
query_1	FALSE	1	14	206	2	0.00970873786407767	0.142857142857143	GO:0001961	GO:BP	positive regulation of cytokine-mediated signaling pathway	5592	557	GO:0001959;GO:0009967;GO:0019221;GO:0060760
query_1	FALSE	1	4	206	1	0.00485436893203883	0.25	GO:0001967	GO:BP	suckling behavior	5592	561	GO:0007631
query_1	FALSE	1	19	206	2	0.00970873786407767	0.105263157894737	GO:0001974	GO:BP	blood vessel remodeling	5592	566	GO:0048771
query_1	FALSE	1	5	206	1	0.00485436893203883	0.2	GO:0001990	GO:BP	regulation of systemic arterial blood pressure by hormone	5592	580	GO:0003044;GO:0050886
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0001991	GO:BP	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	5592	581	GO:0003081
query_1	FALSE	1	1	206	1	0.00485436893203883	1	GO:0002002	GO:BP	regulation of angiotensin levels in blood	5592	592	GO:0001991;GO:0010817
query_1	FALSE	1	1	206	1	0.00485436893203883	1	GO:0002003	GO:BP	angiotensin maturation	5592	593	GO:0002002;GO:0016486
query_1	FALSE	1	181	206	13	0.0631067961165049	0.0718232044198895	GO:0002009	GO:BP	morphogenesis of an epithelium	5592	596	GO:0048729;GO:0060429
query_1	FALSE	1	25	206	1	0.00485436893203883	0.04	GO:0002011	GO:BP	morphogenesis of an epithelial sheet	5592	598	GO:0002009
query_1	FALSE	1	11	206	2	0.00970873786407767	0.181818181818182	GO:0002021	GO:BP	response to dietary excess	5592	606	GO:0031667;GO:0097009
query_1	FALSE	1	1	206	1	0.00485436893203883	1	GO:0002023	GO:BP	reduction of food intake in response to dietary excess	5592	608	GO:0002021;GO:0042755
query_1	FALSE	1	4	206	1	0.00485436893203883	0.25	GO:0002024	GO:BP	diet induced thermogenesis	5592	609	GO:0002021;GO:1990845
query_1	FALSE	1	8	206	1	0.00485436893203883	0.125	GO:0002026	GO:BP	regulation of the force of heart contraction	5592	611	GO:0008016;GO:0065008
query_1	FALSE	1	23	206	1	0.00485436893203883	0.0434782608695652	GO:0002027	GO:BP	regulation of heart rate	5592	612	GO:0008016;GO:0065008
query_1	FALSE	1	23	206	1	0.00485436893203883	0.0434782608695652	GO:0002028	GO:BP	regulation of sodium ion transport	5592	613	GO:0006814;GO:0010959
query_1	FALSE	1	52	206	3	0.0145631067961165	0.0576923076923077	GO:0002040	GO:BP	sprouting angiogenesis	5592	623	GO:0001525
query_1	FALSE	1	25	206	2	0.00970873786407767	0.08	GO:0002042	GO:BP	cell migration involved in sprouting angiogenesis	5592	625	GO:0002040;GO:0043534
query_1	FALSE	1	9	206	1	0.00485436893203883	0.111111111111111	GO:0002043	GO:BP	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	5592	626	GO:0001935;GO:0002040
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0002051	GO:BP	osteoblast fate commitment	5592	631	GO:0001649;GO:0045165
